,engine,cycle,op1,op2,op3,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,RUL,RUL_A1,error_A1,RUL_A2,error_A2,RUL_A3,error_A3,RUL_A4,error_A4,RUL_A5,error_A5,RUL_A6,error_A6,RUL_A7,error_A7,RUL_A8,error_A8,RUL_A9,error_A9,RUL_A10,error_A10,RUL_A11,error_A11,RUL_A12,error_A12
798,40.0,107.0,0.0046,0.0003,100.0,518.67,643.05,1590.21,1411.95,14.62,21.61,552.87,2388.19,9064.55,1.3,47.78,521.99,2388.15,8137.03,8.4617,0.03,394.0,2388.0,100.0,38.84,23.1594,81.0,56.00517272949219,-25.99482727050781,56.60852813720703,-25.39147186279297,94.4246597290039,12.424659729003906,83.21647644042969,1.2164764404296875,98.21585845947266,16.215858459472656,83.89445495605469,1.8944549560546875,80.49998474121094,-1.5000152587890625,79.77635955810547,-2.2236404418945312,74.62284088134766,-7.377159118652344,62.83557891845703,-19.16442108154297,82.09819030761719,0.0981903076171875,77.49585723876953,-4.504142761230469
799,40.0,108.0,-0.0029,0.0001,100.0,518.67,643.65,1591.38,1417.07,14.62,21.61,553.32,2388.13,9065.78,1.3,47.78,521.06,2388.17,8143.28,8.4781,0.03,394.0,2388.0,100.0,38.64,23.2279,80.0,52.02660369873047,-28.97339630126953,50.10588836669922,-30.89411163330078,93.4911117553711,12.491111755371094,79.78434753417969,-1.2156524658203125,97.7489013671875,16.7489013671875,81.43295288085938,0.432952880859375,78.22588348388672,-2.774116516113281,75.84325408935547,-5.156745910644531,68.81403350830078,-12.18596649169922,60.45972442626953,-20.54027557373047,79.30699920654297,-1.6930007934570312,74.4555892944336,-6.544410705566406
800,40.0,109.0,-0.0009,-0.0001,100.0,518.67,642.65,1589.15,1415.79,14.62,21.61,553.25,2388.13,9076.12,1.3,47.7,521.26,2388.11,8142.91,8.4727,0.03,394.0,2388.0,100.0,38.7,23.1671,79.0,46.66404724121094,-33.33595275878906,44.28783416748047,-35.71216583251953,92.41326141357422,12.41326141357422,77.92549133300781,-2.0745086669921875,97.11236572265624,17.11236572265625,78.72309875488281,-1.2769012451171875,75.28668212890625,-4.71331787109375,72.70611572265625,-7.29388427734375,63.33403396606445,-16.665966033935547,52.92691421508789,-27.07308578491211,75.38880157470703,-4.611198425292969,72.51378631591797,-7.486213684082031
801,40.0,110.0,-0.0019,0.0001,100.0,518.67,643.05,1601.65,1413.05,14.62,21.61,553.03,2388.08,9066.92,1.3,47.7,520.95,2388.09,8143.01,8.4593,0.03,394.0,2388.0,100.0,38.89,23.1446,78.0,44.99118041992188,-34.008819580078125,43.36946868896485,-35.63053131103516,91.47329711914062,12.473297119140623,73.89373779296875,-5.10626220703125,96.39387512207033,17.393875122070312,76.35216522216797,-2.6478347778320312,72.15135955810547,-6.848640441894531,68.43612670898438,-10.563873291015623,60.65300369262695,-18.346996307373047,52.635772705078125,-26.364227294921875,73.93598175048828,-5.064018249511719,66.18006134033203,-12.819938659667969
802,40.0,111.0,-0.002,-0.0003,100.0,518.67,642.86,1592.16,1412.76,14.62,21.61,552.67,2388.15,9065.85,1.3,47.83,520.8,2388.15,8140.96,8.4163,0.03,394.0,2388.0,100.0,38.83,23.2337,77.0,49.158782958984375,-28.841217041015625,47.533912658691406,-30.4660873413086,92.06664276123048,14.066642761230469,74.74053192138672,-3.259468078613281,96.68743896484376,18.68743896484375,77.65251922607422,-0.3474807739257812,72.76436614990234,-5.235633850097656,69.8422622680664,-8.157737731933594,62.50925064086914,-15.49074935913086,55.97452163696289,-22.02547836303711,77.47754669189453,-0.5224533081054688,70.9321517944336,-7.067848205566406
803,40.0,112.0,-0.0025,-0.0001,100.0,518.67,642.63,1593.34,1415.28,14.62,21.61,553.36,2388.14,9062.68,1.3,47.74,521.02,2388.11,8145.92,8.4555,0.03,394.0,2388.0,100.0,38.86,23.1957,76.0,50.71046829223633,-26.289531707763672,48.86425018310547,-28.13574981689453,92.71778869628906,15.717788696289062,76.32860565185547,-0.6713943481445312,96.66912078857422,19.66912078857422,78.3729248046875,1.3729248046875,73.52161407470703,-3.4783859252929688,72.17446899414062,-4.825531005859375,62.65007400512695,-14.349925994873049,56.25962829589844,-20.74037170410156,77.32196044921875,0.32196044921875,73.81302642822266,-3.186973571777344
804,40.0,113.0,0.0023,-0.0003,100.0,518.67,643.29,1595.24,1406.46,14.62,21.61,552.96,2388.1,9071.81,1.3,47.62,520.94,2388.09,8141.99,8.4394,0.03,394.0,2388.0,100.0,38.7,23.3191,75.0,54.48951721191406,-21.510482788085938,53.28292083740234,-22.717079162597656,94.75198364257812,18.751983642578125,78.92137908935547,2.9213790893554688,98.40419006347656,22.40419006347656,82.08335876464844,6.0833587646484375,76.61603546142578,0.6160354614257812,77.340087890625,1.340087890625,68.47559356689453,-7.524406433105469,60.85987854003906,-15.140121459960938,81.6353759765625,5.6353759765625,79.8056869506836,3.8056869506835938
805,40.0,114.0,-0.0022,-0.0002,100.0,518.67,643.35,1596.76,1410.8,14.62,21.61,553.02,2388.17,9071.91,1.3,47.6,520.68,2388.11,8144.87,8.4579,0.03,395.0,2388.0,100.0,38.74,23.204,74.0,60.62227630615234,-14.377723693847656,59.3256721496582,-15.674327850341797,95.7275848388672,20.727584838867188,83.6006851196289,8.600685119628906,99.43894958496094,24.438949584960938,85.19401550292969,10.194015502929688,80.09962463378906,5.099624633789063,82.30744934082031,7.307449340820312,76.4816665649414,1.4816665649414062,68.37061309814453,-6.629386901855469,84.55079650878906,9.550796508789062,83.25263214111328,8.252632141113281
806,40.0,115.0,-0.0024,-0.0003,100.0,518.67,642.49,1592.47,1412.2,14.62,21.61,553.0,2388.09,9066.05,1.3,47.56,521.07,2388.09,8150.23,8.477,0.03,395.0,2388.0,100.0,38.7,23.3213,73.0,55.8407096862793,-18.159290313720703,56.90937805175781,-17.090621948242188,94.0824203491211,20.082420349121094,80.59037017822266,6.590370178222656,97.65675354003906,23.656753540039062,82.90716552734375,8.90716552734375,77.58099365234375,3.58099365234375,76.54212951660156,2.5421295166015625,72.66075897216797,-1.3392410278320312,60.55890274047852,-13.441097259521484,79.8244857788086,5.824485778808594,75.48397827148438,1.483978271484375
807,40.0,116.0,0.0007,-0.0004,100.0,518.67,643.39,1595.58,1416.41,14.62,21.61,552.89,2388.17,9075.93,1.3,47.83,521.08,2388.16,8150.82,8.4484,0.03,394.0,2388.0,100.0,38.66,23.2514,72.0,54.96888732910156,-18.03111267089844,56.359893798828125,-16.640106201171875,93.42147827148438,20.42147827148437,79.14572143554688,6.145721435546875,97.26126098632812,24.261260986328125,80.98365783691406,7.9836578369140625,76.2148208618164,3.2148208618164062,74.04289245605469,1.0428924560546875,71.1441879272461,-1.8558120727539065,63.17214584350586,-9.82785415649414,79.76766204833984,6.767662048339844,72.6257553100586,-0.3742446899414062
808,40.0,117.0,-0.0007,0.0003,100.0,518.67,642.99,1590.89,1416.29,14.62,21.61,552.33,2388.12,9071.42,1.3,47.86,521.44,2388.16,8149.87,8.4684,0.03,395.0,2388.0,100.0,38.71,23.3111,71.0,49.60405731201172,-22.39594268798828,51.3375129699707,-20.662487030029297,92.26782989501952,20.26782989501953,76.90940856933594,4.9094085693359375,96.15631103515624,24.15631103515625,78.16291809082031,6.1629180908203125,73.37889862060547,1.3788986206054688,69.69674682617188,-2.303253173828125,64.85505676269531,-7.144943237304688,53.53440856933594,-18.465591430664062,76.51004791259766,4.510047912597656,68.73645782470703,-3.2635421752929688
809,40.0,118.0,-0.0038,0.0003,100.0,518.67,642.83,1594.88,1414.41,14.62,21.61,552.96,2388.19,9068.83,1.3,47.66,521.1,2388.14,8148.56,8.438,0.03,395.0,2388.0,100.0,38.69,23.1924,70.0,39.83647155761719,-31.16352844238281,42.23018646240234,-28.769813537597656,87.94053649902344,16.940536499023438,68.92146301269531,-2.0785369873046875,93.82630920410156,22.82630920410156,70.49068450927734,-0.5093154907226562,66.21968841552734,-4.780311584472656,60.38155364990234,-10.618446350097656,53.71111679077149,-17.288883209228516,46.184173583984375,-24.815826416015625,67.65617370605469,-3.3438262939453125,57.75231552124024,-13.247684478759766
810,40.0,119.0,-0.0,0.0003,100.0,518.67,643.23,1592.27,1406.44,14.62,21.61,552.7,2388.19,9079.77,1.3,47.54,520.77,2388.13,8153.57,8.4931,0.03,395.0,2388.0,100.0,38.73,23.2514,69.0,40.169830322265625,-29.83016967773437,39.98244857788086,-30.01755142211914,88.4490737915039,18.449073791503903,67.08712768554688,-2.912872314453125,94.2710189819336,24.2710189819336,70.59027862548828,0.5902786254882812,64.91582489013672,-5.084175109863281,59.9048080444336,-10.095191955566406,50.516380310058594,-19.483619689941406,45.41121673583984,-24.58878326416016,66.0272216796875,-3.9727783203125,59.51829528808594,-10.481704711914062
811,40.0,120.0,-0.0019,0.0002,100.0,518.67,643.69,1596.67,1412.09,14.62,21.61,552.52,2388.16,9070.72,1.3,47.66,521.19,2388.17,8144.69,8.4549,0.03,394.0,2388.0,100.0,38.72,23.3413,68.0,39.09477233886719,-29.90522766113281,38.72045135498047,-30.27954864501953,88.3866958618164,19.386695861816406,63.80361557006836,-5.196384429931641,94.07791137695312,25.077911376953125,68.43358612060547,-0.5664138793945312,62.63242721557617,-6.367572784423828,58.07345199584961,-10.92654800415039,48.02936172485352,-20.970638275146484,43.62495040893555,-25.375049591064453,64.39845275878906,-4.6015472412109375,57.0982780456543,-11.901721954345703
812,40.0,121.0,-0.0029,0.0002,100.0,518.67,642.66,1590.1,1412.01,14.62,21.61,553.24,2388.13,9072.38,1.3,47.44,520.72,2388.11,8151.0,8.4926,0.03,394.0,2388.0,100.0,38.79,23.2284,67.0,38.89142608642578,-29.10857391357422,40.295318603515625,-27.70468139648437,88.47901153564453,20.47901153564453,63.93806457519531,-4.061935424804688,94.24201202392578,26.24201202392578,69.00132751464844,1.0013275146484375,62.01752471923828,-5.982475280761719,57.53595733642578,-10.46404266357422,48.02889251708984,-19.97110748291016,45.5052490234375,-22.4947509765625,65.48641204833984,-2.513587951660156,58.2502555847168,-9.749744415283203
813,40.0,122.0,0.0006,0.0001,100.0,518.67,643.39,1588.78,1418.72,14.62,21.61,553.39,2388.12,9072.86,1.3,47.75,520.24,2388.15,8149.08,8.4719,0.03,393.0,2388.0,100.0,38.83,23.1672,66.0,47.19291687011719,-19.80708312988281,46.45724487304688,-20.542755126953125,91.56260681152344,24.56260681152344,68.5798110961914,1.5798110961914062,96.72604370117188,29.726043701171875,74.26763916015625,7.26763916015625,66.58306884765625,-0.41693115234375,66.59493255615234,-0.4050674438476562,55.35618209838867,-11.643817901611328,53.13532257080078,-13.86467742919922,71.718017578125,4.718017578125,68.35015106201172,1.3501510620117188
814,40.0,123.0,0.0,0.0,100.0,518.67,642.99,1597.06,1414.84,14.62,21.61,553.35,2388.12,9065.8,1.3,47.71,520.98,2388.17,8147.8,8.4571,0.03,394.0,2388.0,100.0,38.62,23.1853,65.0,46.96501159667969,-19.034988403320312,46.24945831298828,-19.75054168701172,92.0852279663086,26.0852279663086,70.32795715332031,4.3279571533203125,96.2590789794922,30.259078979492188,74.33442687988281,8.334426879882812,67.84048461914062,1.840484619140625,67.64655303955078,1.6465530395507812,57.43711853027344,-8.562881469726562,50.90704727172852,-15.092952728271484,72.14747619628906,6.147476196289063,68.85332489013672,2.8533248901367188
815,40.0,124.0,0.0017,0.0001,100.0,518.67,643.19,1593.54,1419.88,14.62,21.61,553.0,2388.19,9071.46,1.3,47.8,520.92,2388.1,8150.41,8.4947,0.03,394.0,2388.0,100.0,38.72,23.225,64.0,41.36537170410156,-23.63462829589844,42.28485107421875,-22.71514892578125,89.7109146118164,24.710914611816406,66.17721557617188,1.177215576171875,94.73053741455078,29.73053741455078,69.95108032226562,4.951080322265625,64.62679290771484,-0.3732070922851562,61.65396499633789,-3.3460350036621094,52.96662521362305,-12.033374786376951,48.09388732910156,-16.906112670898438,67.42869567871094,2.428695678710937,61.12554931640625,-3.87445068359375
816,40.0,125.0,0.0009,0.0001,100.0,518.67,642.48,1588.22,1412.83,14.62,21.61,552.21,2388.13,9072.55,1.3,47.69,520.94,2388.1,8142.58,8.4888,0.03,394.0,2388.0,100.0,38.68,23.2241,63.0,37.07311630249024,-26.92688369750977,37.160606384277344,-26.839393615722656,87.46426391601562,23.464263916015625,61.52188491821289,-2.4781150817871094,93.34323120117188,29.343231201171875,65.4280014038086,1.4280014038085938,60.33462524414063,-3.665374755859375,56.11561965942383,-7.884380340576172,48.663604736328125,-15.336395263671877,41.97202301025391,-22.027976989746094,62.23898315429688,-1.761016845703125,55.14033508300781,-8.859664916992188
817,40.0,126.0,-0.0025,-0.0001,100.0,518.67,643.31,1600.8,1421.92,14.62,21.61,551.98,2388.16,9068.38,1.3,47.66,521.21,2388.12,8151.49,8.4805,0.03,394.0,2388.0,100.0,38.64,23.1126,62.0,37.44866561889648,-25.55133438110352,38.27301406860352,-24.726985931396484,86.89583587646484,23.895835876464844,60.13515472412109,-2.8648452758789062,93.45282745361328,30.45282745361328,64.70813751220703,1.7081375122070312,59.02765655517578,-3.9723434448242174,55.797306060791016,-7.202693939208984,48.45170974731445,-14.548290252685549,44.1748046875,-18.8251953125,61.79440689086914,-1.2055931091308594,55.06739044189453,-7.932609558105469
818,40.0,127.0,-0.0024,0.0005,100.0,518.67,642.99,1596.53,1412.73,14.62,21.61,553.1,2388.16,9073.05,1.3,47.68,521.54,2388.14,8148.8,8.4389,0.03,395.0,2388.0,100.0,38.77,23.25,61.0,33.1231575012207,-28.876842498779297,33.034423828125,-28.965576171875,84.0313720703125,22.0313720703125,53.95530700683594,-8.044692993164062,91.26153564453124,29.26153564453125,59.81999206542969,-2.1800079345703125,54.16302108764648,-7.836978912353516,48.99063491821289,-13.00936508178711,42.94155502319336,-19.05844497680664,35.85503387451172,-26.14496612548828,55.74729537963867,-6.252704620361328,49.85802459716797,-12.141975402832031
819,40.0,128.0,0.0007,-0.0003,100.0,518.67,643.47,1593.05,1415.51,14.62,21.61,552.57,2388.12,9075.73,1.3,47.62,520.49,2388.11,8153.02,8.4844,0.03,396.0,2388.0,100.0,38.77,23.2382,60.0,36.1406478881836,-24.859352111816406,36.47121047973633,-24.528789520263672,84.14170837402344,23.14170837402344,53.523868560791016,-7.476131439208984,91.69215393066406,30.692153930664062,59.758697509765625,-1.241302490234375,53.11955642700195,-7.880443572998047,50.21826171875,-10.78173828125,44.74064254760742,-16.259357452392578,46.05548858642578,-14.94451141357422,54.85814666748047,-6.141853332519531,51.587059020996094,-9.412940979003906
820,40.0,129.0,-0.003,-0.0002,100.0,518.67,643.12,1597.15,1415.94,14.62,21.61,551.94,2388.11,9074.7,1.3,47.85,521.13,2388.14,8147.46,8.477,0.03,395.0,2388.0,100.0,38.68,23.2466,59.0,40.538063049316406,-19.4619369506836,41.43994903564453,-18.56005096435547,86.42672729492188,26.426727294921875,57.997989654541016,-2.0020103454589844,93.44556427001952,33.44556427001953,63.60127639770508,3.601276397705078,56.7845344543457,-3.215465545654297,55.47771072387695,-4.522289276123047,48.51185607910156,-11.488143920898438,42.70099639892578,-17.29900360107422,58.82378387451172,-1.1762161254882812,56.22164916992188,-3.778350830078125
821,40.0,130.0,-0.0033,0.0003,100.0,518.67,642.58,1589.19,1422.86,14.62,21.61,552.9,2388.13,9074.44,1.3,47.79,520.98,2388.14,8148.6,8.4642,0.03,395.0,2388.0,100.0,38.44,23.1718,58.0,34.35942840576172,-24.64057159423828,36.12086486816406,-22.879135131835938,81.52992248535156,22.52992248535156,51.500518798828125,-7.499481201171875,89.82905578613281,30.82905578613281,56.50342178344727,-2.4965782165527344,50.857513427734375,-8.142486572265625,46.99338150024414,-12.00661849975586,41.90914535522461,-17.09085464477539,37.45801544189453,-21.54198455810547,50.621124267578125,-8.378875732421875,44.86138153076172,-14.13861846923828
822,40.0,131.0,-0.0012,0.0003,100.0,518.67,643.04,1596.71,1416.33,14.62,21.61,552.19,2388.1,9072.25,1.3,47.67,520.9,2388.15,8148.33,8.4732,0.03,396.0,2388.0,100.0,38.76,22.9884,57.0,32.51213073730469,-25.487869262695312,33.19252014160156,-24.80747985839844,79.3467025756836,21.3467025756836,48.21642303466797,-9.783576965332031,89.24833679199219,31.248336791992188,53.65239715576172,-4.347602844238281,46.654258728027344,-11.345741271972656,42.50524139404297,-15.494758605957031,38.3143424987793,-19.685657501220703,35.185752868652344,-22.814247131347656,49.95714569091797,-8.042854309082031,41.60025024414063,-16.399749755859375
823,40.0,132.0,-0.0015,-0.0002,100.0,518.67,642.91,1595.06,1424.12,14.62,21.61,552.56,2388.05,9071.38,1.3,47.71,520.98,2388.11,8154.47,8.4802,0.03,394.0,2388.0,100.0,38.7,23.089,56.0,29.665451049804688,-27.334548950195312,30.878631591796875,-26.121368408203125,77.05240631103516,20.05240631103516,42.380104064941406,-14.619895935058594,87.86982727050781,30.86982727050781,49.91347503662109,-7.086524963378906,41.3232307434082,-15.676769256591797,37.797149658203125,-19.202850341796875,33.92098617553711,-23.07901382446289,31.245752334594727,-25.75424766540528,46.83769989013672,-10.16230010986328,38.2175407409668,-18.782459259033203
824,40.0,133.0,0.0044,0.0,100.0,518.67,642.81,1599.75,1420.19,14.62,21.61,552.89,2388.14,9072.47,1.3,47.7,520.85,2388.14,8152.35,8.4813,0.03,397.0,2388.0,100.0,38.71,23.2426,55.0,29.936586380004883,-26.06341361999512,30.241012573242188,-25.75898742675781,74.8133544921875,18.8133544921875,41.643585205078125,-14.356414794921877,86.35523986816406,30.355239868164062,47.11743927001953,-8.882560729980469,39.75064468383789,-16.24935531616211,37.424781799316406,-18.5752182006836,33.647335052490234,-22.35266494750977,35.47807693481445,-20.521923065185547,45.110748291015625,-10.889251708984377,39.386497497558594,-16.613502502441406
825,40.0,134.0,-0.0005,0.0001,100.0,518.67,642.96,1591.02,1416.87,14.62,21.61,553.06,2388.07,9079.03,1.3,47.73,520.69,2388.1,8152.74,8.431,0.03,394.0,2388.0,100.0,38.76,23.1097,54.0,31.820289611816406,-23.1797103881836,32.33670425415039,-22.66329574584961,76.8761215209961,21.876121520996094,43.2764892578125,-11.7235107421875,87.59284973144531,32.59284973144531,49.359012603759766,-5.640987396240234,42.83299255371094,-12.167007446289062,42.08173751831055,-12.918262481689451,36.03580474853516,-18.964195251464844,35.19929504394531,-19.800704956054688,46.38642883300781,-8.613571166992188,43.111175537109375,-11.888824462890623
826,40.0,135.0,0.0024,-0.0,100.0,518.67,643.28,1593.03,1416.27,14.62,21.61,553.56,2388.07,9087.11,1.3,47.92,520.43,2388.15,8151.37,8.4907,0.03,394.0,2388.0,100.0,38.8,23.172,53.0,38.30630493164063,-15.693695068359377,38.914024353027344,-15.085975646972656,80.04927825927734,26.049278259277344,49.79991912841797,-4.200080871582031,89.31076049804688,35.310760498046875,54.13448333740234,0.1344833374023437,48.82504653930664,-5.174953460693359,49.5132942199707,-4.486705780029297,41.41936111450195,-12.580638885498049,43.29832458496094,-10.701675415039062,49.025001525878906,-4.974998474121094,50.391639709472656,-3.608360290527344
827,40.0,136.0,0.0028,0.0002,100.0,518.67,642.75,1593.1,1417.51,14.62,21.61,552.93,2388.13,9082.91,1.3,47.8,520.59,2388.11,8148.46,8.4909,0.03,394.0,2388.0,100.0,38.75,23.1907,52.0,40.63240814208984,-12.367591857910156,39.74877548217773,-13.251224517822266,82.4903335571289,29.490333557128903,52.85251235961914,-0.1474876403808593,89.47354125976562,36.473541259765625,55.39052581787109,2.3905258178710938,53.45183944702149,0.4518394470214844,51.96685409545898,-1.0331459045410156,44.54197311401367,-8.458026885986328,41.1748275756836,-11.825172424316406,48.98532485961914,-4.014675140380859,52.25831604003906,-0.7416839599609375
828,40.0,137.0,0.0006,0.0,100.0,518.67,642.75,1590.91,1411.93,14.62,21.61,552.6,2388.16,9077.03,1.3,47.91,520.87,2388.18,8152.56,8.4292,0.03,393.0,2388.0,100.0,38.68,23.2265,51.0,37.59886169433594,-14.401138305664062,38.154544830322266,-13.845455169677734,81.21332550048828,29.21332550048828,51.082462310791016,-0.9175376892089844,88.55970764160156,36.55970764160156,54.03490829467773,2.0349082946777344,52.55704498291016,0.5570449829101562,48.18667984008789,-3.813320159912109,42.842918395996094,-9.157081604003906,40.19338607788086,-11.80661392211914,46.348724365234375,-5.651275634765625,45.7431869506836,-6.256813049316406
829,40.0,138.0,0.0019,0.0002,100.0,518.67,642.84,1600.93,1414.9,14.62,21.61,552.35,2388.19,9087.51,1.3,47.72,521.16,2388.2,8148.69,8.4698,0.03,395.0,2388.0,100.0,38.62,23.1908,50.0,39.07916259765625,-11.92083740234375,40.15380859375,-10.84619140625,84.34193420410156,33.34193420410156,53.413536071777344,2.413536071777344,90.91836547851562,39.918365478515625,58.08937454223633,7.089374542236328,55.35051345825195,4.350513458251953,50.73720550537109,-0.2627944946289062,45.29927444458008,-5.700725555419922,42.4581184387207,-8.541881561279297,50.61651992797852,-0.3834800720214844,50.73501205444336,-0.2649879455566406
830,40.0,139.0,-0.0022,0.0002,100.0,518.67,643.02,1591.79,1411.65,14.62,21.61,552.54,2388.11,9076.22,1.3,47.69,520.91,2388.09,8150.78,8.4631,0.03,394.0,2388.0,100.0,38.66,23.2684,49.0,33.92463302612305,-16.075366973876953,35.309654235839844,-14.690345764160156,81.88204956054688,31.882049560546875,48.66934585571289,-1.3306541442871094,90.11302185058594,40.11302185058594,56.15024566650391,6.150245666503906,50.65447616577149,0.6544761657714844,46.32965469360352,-3.670345306396485,41.446537017822266,-8.553462982177734,35.96196746826172,-14.03803253173828,46.728607177734375,-3.271392822265625,45.85332489013672,-4.146675109863281
831,40.0,140.0,-0.0011,0.0005,100.0,518.67,643.11,1601.04,1416.32,14.62,21.61,552.76,2388.13,9079.96,1.3,47.78,521.19,2388.16,8155.07,8.4827,0.03,394.0,2388.0,100.0,38.49,23.1124,48.0,36.74840545654297,-12.251594543457031,37.43749237060547,-11.562507629394531,81.27671813964844,32.27671813964844,49.3149642944336,0.3149642944335937,90.46157836914062,41.46157836914063,56.261985778808594,7.261985778808594,51.05622482299805,2.056224822998047,46.824310302734375,-2.175689697265625,43.6276969909668,-5.372303009033203,44.56346130371094,-4.436538696289063,47.72840118408203,-1.2715988159179688,46.42697143554688,-2.573028564453125
832,40.0,141.0,0.0011,-0.0,100.0,518.67,642.41,1593.39,1420.84,14.62,21.61,552.16,2388.12,9073.17,1.3,47.79,520.84,2388.14,8154.24,8.5089,0.03,396.0,2388.0,100.0,38.41,23.226,47.0,36.78649520874024,-11.213504791259766,36.56747055053711,-11.43252944946289,81.2664566040039,33.266456604003906,48.03696441650391,0.0369644165039062,90.20382690429688,42.20382690429688,55.99892425537109,7.998924255371094,49.911659240722656,1.911659240722656,44.76644515991211,-3.23355484008789,42.75622177124024,-5.243778228759766,38.506866455078125,-9.493133544921877,46.45718383789063,-1.542816162109375,45.08960723876953,-2.9103927612304688
833,40.0,142.0,0.0025,0.0001,100.0,518.67,643.46,1598.31,1417.29,14.62,21.61,553.09,2388.13,9081.26,1.3,47.82,520.64,2388.16,8159.74,8.4494,0.03,394.0,2388.0,100.0,38.63,23.2028,46.0,28.33504867553711,-18.66495132446289,27.696605682373047,-19.30339431762696,71.23868560791016,24.23868560791016,37.8459587097168,-9.154041290283203,84.43461608886719,37.43461608886719,45.22117233276367,-1.778827667236328,38.41307067871094,-8.586929321289062,33.2171630859375,-13.7828369140625,33.50944519042969,-13.490554809570312,30.221651077270508,-16.778348922729492,36.35317611694336,-10.64682388305664,31.2150821685791,-15.784917831420898
834,40.0,143.0,0.0012,0.0003,100.0,518.67,642.89,1595.6,1415.5,14.62,21.61,551.77,2388.15,9078.17,1.3,47.61,521.15,2388.13,8158.62,8.5097,0.03,396.0,2388.0,100.0,38.63,23.2497,45.0,26.827930450439453,-19.172069549560547,27.72802734375,-18.27197265625,69.52957916259766,23.529579162597656,35.289649963378906,-10.710350036621094,82.96133422851562,36.961334228515625,43.35103988647461,-2.64896011352539,36.83609008789063,-9.163909912109377,31.811145782470703,-14.188854217529297,30.40464401245117,-15.595355987548828,29.77202033996582,-16.22797966003418,36.779693603515625,-9.220306396484377,32.69086837768555,-13.309131622314451
835,40.0,144.0,0.001,-0.0001,100.0,518.67,643.72,1596.64,1418.99,14.62,21.61,552.66,2388.16,9082.25,1.3,47.86,520.63,2388.18,8154.85,8.4692,0.03,394.0,2388.0,100.0,38.65,23.1117,44.0,27.63483047485352,-17.365169525146484,28.88319969177246,-16.11680030822754,71.22782135009766,26.227821350097656,36.081634521484375,-8.918365478515625,84.36851501464844,39.36851501464844,45.6033935546875,0.6033935546875,37.2847900390625,-7.7152099609375,35.64474105834961,-9.35525894165039,31.259599685668945,-13.740400314331056,30.98298454284668,-14.01701545715332,39.56550979614258,-5.434490203857422,35.942047119140625,-9.057952880859377
836,40.0,145.0,0.0022,0.0002,100.0,518.67,642.87,1594.2,1420.09,14.62,21.61,553.1,2388.07,9087.31,1.3,47.93,520.44,2388.13,8162.84,8.4877,0.03,396.0,2388.0,100.0,38.53,23.2354,43.0,23.256175994873047,-20.74382400512696,25.16650581359864,-18.833494186401367,68.59871673583984,24.598716735839844,33.480491638183594,-10.519508361816406,81.88348388671875,37.88348388671875,42.802860260009766,-1.1971397399902344,33.77742385864258,-10.222576141357422,31.905174255371094,-12.094825744628906,27.691347122192383,-16.308652877807617,24.429044723510746,-19.57095527648925,35.97278594970703,-8.027214050292969,32.25638198852539,-11.74361801147461
837,40.0,146.0,0.0004,0.0005,100.0,518.67,643.31,1594.14,1414.27,14.62,21.61,552.43,2388.1,9082.02,1.3,47.64,520.86,2388.13,8152.76,8.5127,0.03,395.0,2388.0,100.0,38.49,23.22,42.0,19.93903923034668,-23.06096076965332,22.91945075988769,-20.080549240112305,63.92171478271485,20.921714782714844,30.552284240722656,-12.447715759277344,79.04529571533203,36.04529571533203,38.960487365722656,-4.039512634277344,30.565258026123047,-12.434741973876951,28.3474178314209,-14.652582168579102,25.491539001464844,-17.508460998535156,23.671724319458008,-19.328275680541992,33.149627685546875,-9.850372314453123,27.93821144104004,-15.06178855895996
838,40.0,147.0,-0.0017,0.0003,100.0,518.67,643.31,1593.49,1417.04,14.62,21.61,552.64,2388.16,9085.17,1.3,47.68,521.02,2388.15,8163.24,8.4695,0.03,395.0,2388.0,100.0,38.7,23.2738,41.0,23.792423248291016,-18.207576751708984,25.444623947143555,-16.555376052856445,62.320255279541016,20.320255279541016,32.2042121887207,-9.795787811279297,78.08160400390625,36.08160400390625,40.01713180541992,-1.982868194580078,33.978031158447266,-8.021968841552734,31.942562103271484,-10.057437896728516,27.49523162841797,-14.504768371582031,25.97020149230957,-16.02979850769043,34.82756042480469,-7.1724395751953125,31.8884506225586,-10.111549377441406
839,40.0,148.0,0.0031,0.0,100.0,518.67,643.54,1596.47,1420.1,14.62,21.61,552.19,2388.13,9084.94,1.3,47.75,520.42,2388.17,8161.67,8.4593,0.03,396.0,2388.0,100.0,38.71,23.1265,40.0,29.54303741455078,-11.45696258544922,29.50000190734864,-11.499998092651367,65.97283172607422,24.97283172607422,36.77799224853516,-4.222007751464844,79.732421875,38.732421875,44.7320556640625,3.7320556640625,40.37749862670898,-0.6225013732910156,38.70188522338867,-2.298114776611328,31.99005508422852,-9.009944915771484,31.567611694335938,-9.432388305664062,37.77341842651367,-3.226581573486328,39.13220977783203,-1.8677902221679688
