,values,values_model1,error_model1,values_model2,error_model2
629,375.9624313127088,374.07664779751946,-1.8857835151893596,377.7415762997759,1.7791449870670704
630,431.16513094431076,429.2535467590001,-1.9115841853106872,432.94602694521944,1.7808960009086832
631,763.8683777001858,761.9308968018042,-1.9374808983815228,765.650770010203,1.7823923100172578
632,33.45712782056509,31.493656352837213,-1.963471467727878,35.24076059976704,1.7836327792019517
633,38.62277002790337,36.63321633168508,-1.9895536962182945,40.407386318626784,1.784616290723413
634,117.11786752871545,115.10214215231792,-2.0157253763975262,118.90320927309597,1.785341744380517
635,628.3249825850742,626.282998294454,-2.041984290620121,630.1107906426699,1.7858080575957729
636,414.5466172444473,412.4782890332625,-2.0683282111847916,416.3326314099471,1.7860141654998074
637,848.9256287623339,846.8308738618638,-2.094754900470093,850.7115877833488,1.7859590210149463
638,284.0578902278372,281.9366281167678,-2.121262111069427,285.8435318227748,1.7856415949376014
639,489.25202980943374,487.10418222350546,-2.1478475859282753,491.0370906854538,1.7850608760200544
640,706.7857215297443,704.6112124712635,-2.174509058480794,708.5699374007949,1.7842158710506055
641,545.2011971650093,542.9999529122216,-2.20124425278766,546.9843027699427,1.7831056049334393
642,316.7999777569593,314.5719268732848,-2.228050883674541,318.58170687772594,1.781729120766613
643,152.5427686133508,150.28784195647995,-2.2549266568708504,154.32285409327082,1.780085479920018
644,540.603418624412,538.3215493552626,-2.2818692691494107,542.3815923865235,1.7781737621114644
645,142.15650226214825,139.84762585368148,-2.308876408466773,143.9324953276303,1.775993065482055
646,939.3044596914456,936.968513937342,-2.335945754103591,941.0780021981163,1.7735425066707649
647,539.8906106106404,537.5275356338342,-2.3630749768061605,541.6614318315279,1.7708212208875693
648,174.91530485692618,172.52504311799746,-2.3902617389287286,176.6831332189119,1.7678283619857211
649,720.6425469169075,718.2250432223323,-2.4175036945752026,722.4071100194402,1.7645631025327475
650,103.54719431977222,101.10239583002925,-2.444798489742965,105.30821895365338,1.7610246338811635
651,771.6447899740201,769.1726462115543,-2.472143762465862,773.402002140257,1.7572121662368545
652,457.28911107904366,454.78957393608493,-2.4995371429587294,459.0422360077713,1.7531249287276296
653,132.66195551253202,130.1349792587699,-2.5269762537621148,134.41071768200194,1.7487621694699271
654,37.21103630880152,34.65657759891428,-2.5544587098872356,38.9551594644363,1.7441231556347816
655,993.3779936899051,990.7960115709432,-2.581982118961946,995.1172008634177,1.7392071735125683
656,274.3682900876313,271.7587460062543,-2.6095440813770097,276.10230361620796,1.7340135285766678
657,952.2486220717061,949.6114798812735,-2.6371421904326553,953.9771636172525,1.7285415455463635
658,501.8363367370508,499.17156270456474,-2.6647740324860365,503.5591273054989,1.722790568448147
659,503.0153839254815,500.32294673838237,-2.692437187099131,504.7321438861577,1.7167599606761996
660,91.0697183721334,88.34958914494672,-2.720129227186675,92.78016747718527,1.7104491050518789
661,950.705818837975,947.95797111881,-2.7478477191650654,952.4096762418569,1.7038574038818979
662,732.8958645500868,730.1202743269852,-2.7755902231016307,734.5928488291022,1.6969842790153962
663,518.7278381595512,515.9244838666871,-2.803354292864128,520.4176673314515,1.6898291719003282
664,120.25713907388602,117.4260015976151,-2.831137476270925,121.9395306175241,1.6823915436380759
665,175.67656948828548,172.81763217304382,-2.8589373152416613,177.35124036332272,1.6746708750372363
666,432.16660514178375,429.2798537958356,-2.8867513459481415,433.83327180845043,1.6666666666666856
667,362.2588207322169,359.34424363325127,-2.914577098965651,363.91719917112374,1.6583784389068228
668,558.1380068713328,555.1955947719077,-2.9424120994250416,559.7878126033331,1.6498057320003454
669,76.34397475720877,73.37372089004381,-2.9702538671649563,77.98492286331012,1.640948106101348
670,40.34601931833981,37.34791940145569,-2.9980999168841223,41.97782445966338,1.631805141323568
671,511.1030866900542,508.0771389317593,-3.025947758294933,512.7254631278419,1.6223764377876364
672,28.501380929072283,25.447586032795723,-3.0537948962765604,30.114042544739014,1.612661615666731
673,59.551954010176104,56.47031517914722,-3.081638831028883,61.15461432540788,1.6026603152317733
674,376.34145819040634,373.23198113217967,-3.1094770582266733,377.93383038730104,1.5923721968947007
675,61.779069734801965,58.64176266562781,-3.137307069174156,63.36086667605325,1.5817969412512838
676,385.46962661635007,382.3045002653902,-3.165126350959895,387.0405608654723,1.5709342491222174
677,241.75051590943642,238.55758352282427,-3.192932386612142,243.31029975103,1.5597838415935712
678,187.77029710908766,184.5495744538334,-3.2207226552542636,189.3186425691434,1.5483454600557423
679,404.67983148626286,401.431336854002,-3.248494632260872,406.2164503525043,1.5366188662414402
680,119.90390563125708,116.62765984184308,-3.2762457894139914,121.42850947351931,1.5246038422622377
681,349.6393671192708,346.3353935242113,-3.3039735950594604,351.1516673099153,1.5123001906445097
682,434.8736293666029,431.5419538523388,-3.331675514264134,436.37333710096635,1.499707734363426
683,830.0029469601379,826.6435979511652,-3.3593490089726856,831.4897732770146,1.486826316876659
684,932.8061824822222,929.4191909440567,-3.386991538165489,934.2798382843782,1.4736558021560313
685,308.33843446623257,304.9238339082169,-3.4146005580156498,309.7986305409514,1.4601960747188514
686,292.6420497404363,289.19987621838834,-3.4421735220479377,294.0884967800936,1.4464470396573006
687,566.5182742712182,563.0485663899219,-3.4697078812962445,567.9506828938854,1.4324086226672534
688,137.41442640032386,133.9172253158615,-3.4972010844623753,138.83250717039934,1.418080770075477
689,349.7121847280574,346.1875341499823,-3.524650578075125,351.1156481769235,1.4034634488660913
690,53.216379161907355,49.66432535525866,-3.5520538066486935,54.6049358086127,1.3885566467053465
691,379.0681437821276,375.4887355692852,-3.579408212842395,380.4415041540932,1.373360371965589
692,114.15134572311048,110.54463448549069,-3.606711237619791,115.5092203768585,1.3578746537480129
693,561.812911802296,558.1789514818873,-3.633960320408619,563.1550113441998,1.342099541903849
694,641.5937343956617,637.9325814964016,-3.6611528992601734,642.9197695027168,1.3260351070550769
695,987.0915366766958,983.4032502656856,-3.6882864110101536,988.4012181173089,1.3096814406130761
696,195.13866225944,191.4233039680019,-3.7153582914380934,196.43170091423696,1.293038654796959
697,207.2021488024639,203.4597828270358,-3.7423659754281005,208.47825568511374,1.2761068826498274
698,947.4195185897652,943.6502116926357,-3.769306897129468,948.6784048678198,1.2588862780546606
699,864.6408384568184,860.8446599667009,-3.7961784901175406,865.8822154725669,1.241377015748526
700,616.0540494372189,612.2310712496646,-3.822978187554213,617.2776287285546,1.2235792913357955
701,841.407236750209,837.5575333278598,-3.8497034223491937,842.6127300715085,1.2054933212995138
702,209.69214472148846,205.81579309416716,-3.8763516273212986,210.8792640645015,1.1871193430130518
703,874.028822863436,870.1259026280766,-3.9029202353593746,875.1972804781848,1.1684576147488315
704,867.3075096746405,863.3781029950565,-3.9294066795840763,868.4570180903278,1.1495084156872508
705,248.11224848006265,244.15644008655346,-3.9558083935091872,249.24252052598573,1.1302720459230784
706,508.37331425987975,504.3911914486767,-3.9821228112030553,509.48406308635185,1.1107488264721042
707,929.7742638910044,925.7659165235538,-4.008347367450597,930.8652029902798,1.090939099275488
708,679.1499961674851,675.1155166695702,-4.034479497914958,680.2208393946881,1.0708432272029995
709,660.5191053207406,656.4585886814414,-4.0605166392991805,661.5695669147966,1.0504615940560598
710,559.764600564366,555.6781443348576,-4.0864562295083715,560.794395168934,1.0297946045679964
711,268.8315646932502,264.7192689854387,-4.112295707811484,269.84040737765457,1.0088426844043852
712,978.4153715112589,974.2773389962554,-4.138032515003488,979.4029777914205,0.9876062801616854
713,447.50964562218286,443.3459815286159,-4.163664093566979,448.47573148154737,0.9660858593645116
714,311.4500965529638,307.2609086651289,-4.189187887834919,312.3943784634258,0.9442819104619957
715,728.5807096817771,724.366108337625,-4.214601344152129,729.5029046245999,0.9221949428227845
716,607.7048132604675,603.4649113494297,-4.239901911037805,608.6046387471966,0.899825486729128
717,342.2413082046126,337.97622116526543,-4.265087039347179,343.1184822979813,0.8771740933686942
718,303.7915908570373,299.5014366746033,-4.29015418243398,304.64583219186443,0.8542413348271225
719,214.50668516253236,210.19158436621998,-4.315100796312379,215.3377129666095,0.8310278040771379
720,78.48643674025946,74.14651240044059,-4.339924339818879,79.29397085522766,0.8075341149681918
721,625.7109065192587,621.3462842444842,-4.364622274774547,626.4946674214727,0.7837609022139986
722,505.6936381437552,501.3044460776082,-4.389192066147018,506.4533469651342,0.7597088213789789
723,234.84841075284612,230.43477957063408,-4.413631182212043,235.5837893017099,0.7353785488637925
724,55.12452558336267,50.68658848864697,-4.4379370947157,55.8352963652521,0.7107707818894298
725,18.901068263763698,14.4389609847277,-4.4621072790359975,19.586954502243653,0.6858862384799558
726,738.4959296651174,734.0097904507727,-4.486139214344689,739.1566553225617,0.6607256574443454
727,188.25318915516996,183.74315877140123,-4.510030383768736,188.88847895352706,0.6352897983570926
728,266.6436193895066,262.10984111495463,-4.533778274551992,267.25319883104373,0.6095794415371074
729,14.11219378059636,9.5548134023799,-4.557380378216461,14.695789168622563,0.5835953880262021
730,150.63905483217889,146.05822064145514,-4.580834190723749,151.19639329174458,0.5573384595656989
731,874.4457175624959,869.8415803498598,-4.604137212636147,874.976527061068,0.5308094985721254
732,242.06083474245776,237.43354779318025,-4.627286949277504,242.5648441105695,0.5040093681117526
733,953.958198483072,949.3079175721774,-4.650280910894594,954.4351374349457,0.4769389518736489
734,164.34683840013898,159.67372178732165,-4.673116612817324,164.7964375542809,0.44959915414193574
735,253.26145865964435,248.56566708402454,-4.695791575619808,253.68344955941063,0.42199089976628557
736,867.7099684769925,862.9916651517121,-4.718303325280317,868.1040836111243,0.39411513413188004
737,426.60833869182113,421.86768929847904,-4.740649393342096,426.9743115149487,0.3659728231275494
738,267.82893919360583,263.066111876533,-4.7628273170728335,268.166504146719,0.3375649531131444
739,692.8137627201797,688.0289280805548,-4.784834639624933,693.1226552510652,0.30889253088548685
740,51.228403982239826,46.42173507204483,-4.806668910194993,51.50836056588286,0.27995658364303466
741,890.6051765785046,885.7768488943211,-4.828327684183478,890.8559347374544,0.25075815894979314
742,841.5615453566596,836.711736833306,-4.8498085233536585,841.782843681357,0.2212983246973863
743,85.79703513243587,80.92592613644497,-4.871108995990895,85.98861330150237,0.19157816906650282
744,798.6187466244946,793.7265199474334,-4.892226677061217,798.7803454249813,0.1615988004866722
745,961.1704418831956,956.2572827348257,-4.913159148369914,961.3018032307909,0.13136134759531615
746,492.0696191548934,487.13571515617355,-4.93390399871987,492.17048611408865,0.10086695919522981
747,568.1533501260378,563.1988913019684,-4.954458824069434,568.2234669302488,0.07011680421101119
748,679.7967402259275,674.821918998237,-4.974821227690427,679.8358522975718,0.03911207164435382
749,266.72694321601097,261.73195439568593,-4.994988820325034,266.73479718653897,0.007853970528003629
750,649.6612589883748,644.6462997680311,-5.014959220343712,649.6376027182536,-0.0236562701212506
751,474.8675001029421,469.8327700490407,-5.034730053901399,474.81208270159124,-0.05541740135083728
752,405.5418046135782,400.4875056584837,-5.054298955094509,405.45437645925597,-0.0874281543222537
753,902.8015595875048,897.7278960213878,-5.073663566117034,902.6818723471434,-0.11968724036137246
754,797.9031099484839,792.8102884110677,-5.092821537416171,797.7509165974733,-0.1521933510106237
755,934.6076282036271,929.4958576757786,-5.111770527848535,934.4226830455455,-0.18494515808163214
756,836.651824887106,831.5213166822712,-5.130508204834882,836.4338835733961,-0.21794131370995729
757,41.81060115330138,36.66156890878643,-5.149032244514949,41.55942070289153,-0.2511804504098478
758,606.5293910758234,601.3620507439208,-5.167340331902551,606.244729894692,-0.2846611811313551
759,697.6368815154709,692.4514513544319,-5.185430161038994,697.3184994161529,-0.31838209931800066
760,664.8574757163001,659.6541762811524,-5.203299435147642,664.5051339373351,-0.35234177896495567
761,271.9564347583507,266.73548889156405,-5.220945866786678,271.5698959836704,-0.38653877468033215
762,425.63035146499163,420.3919842869892,-5.23836717800242,425.2093798432464,-0.4209716217452524
763,39.02913808359587,33.773576983114005,-5.255561100481863,38.57349924741913,-0.45563883617673895
764,94.09412769567327,88.82160231996839,-5.272525375704873,93.60358878088195,-0.4905389147913155
765,560.5119006191838,555.2226428640878,-5.2892577550960596,559.9862302839144,-0.5256703352694103
766,582.4117644655802,577.1060084654043,-5.3057560001758475,581.8507329093587,-0.561031556221451
767,201.2292906236388,195.90727274092708,-5.3220178827117195,200.63266960638427,-0.5966210172545345
768,448.20272374154627,442.8646825566776,-5.3380411848686435,447.57028660250546,-0.6324371390408032
769,472.07725974866156,466.72343604930273,-5.353823699358827,471.4087814252749,-0.6684783233866369
770,11.336777535180254,5.96741430558881,-5.3693632295914435,10.632034581877235,-0.7047429533030183
771,142.52078330249296,137.13612571267112,-5.384657589821842,141.77955390941597,-0.741229393076992
772,624.3000572826787,618.9003526773788,-5.399704605299917,623.5221212943343,-0.7779359883444386
773,992.8201077976171,987.4056056851987,-5.414502112418404,992.0052467314531,-0.814861066163985
774,650.3917479374361,644.9626999785756,-5.429047958860451,649.5397450023446,-0.852002935091491
775,120.21666718785995,114.7733271841133,-5.4433400037466555,119.32730730260332,-0.8893598852566384
776,821.4402970991066,815.9829209813247,-5.457376117781905,820.5133669106671,-0.9269301884395418
777,431.53772118158406,426.0665669981829,-5.471154183401154,430.57300908343444,-0.9647120981496187
778,83.70020921444421,78.21553711952888,-5.484672094915339,82.69750536473991,-1.0027038497043037
779,599.8245833260225,594.3266555673664,-5.497927758656147,598.7836796657124,-1.040903660310164
780,228.04609816491893,222.53517907179835,-5.510919093120577,226.96678843577493,-1.0793097291440006
781,416.78174737952946,411.2581033504145,-5.523644029114962,415.6638271420935,-1.1179202374359534
782,318.2942498743513,312.75814936445306,-5.536100509898233,317.13751652579833,-1.1567333485529616
783,642.8539475072395,637.3056610159148,-5.5482864913246885,641.6582002991556,-1.1957472080838443
784,431.034672806622,425.4744728646355,-5.560199941986468,429.7997128626967,-1.2349599439252756
785,103.98209321647644,98.41025437312149,-5.5718388433549535,102.70772355010776,-1.2743696663686848
786,215.6755661320542,210.09236494213238,-5.583201189921823,214.3615916638656,-1.3139744681886043
787,500.44527363806156,494.8509886487219,-5.594284989339656,499.09150121332976,-1.353772424731801
788,789.1842270707598,783.579138808198,-5.6050882625618215,787.7904654767523,-1.3937615940075148
789,9.743265237635246,4.127656193653958,-5.615609043981288,8.309325220856378,-1.4339400167788678
790,612.4272839894,606.8014386078303,-5.625845381569775,610.9529782727446,-1.474305716655408
791,115.88175867566619,110.24596333865065,-5.635795337015537,114.36690197547976,-1.514856700186428
792,604.0494237681695,598.4039667823091,-5.645456985860392,602.4938328112139,-1.555590956955598
793,836.807635478249,831.1528070606124,-5.654828417636622,835.2111290185726,-1.5965064596764478
794,228.482966476935,222.81905874093152,-5.663907736003466,226.84536531264558,-1.637601164289407
795,495.51475247726773,489.84205941838616,-5.672693058881578,493.8358794672088,-1.6788730100589078
796,774.0529258445351,768.3717433259468,-5.6811825185883436,772.3326059248626,-1.7203199196725336
797,175.57747925462064,169.88810499264886,-5.689374261971778,173.81553945528006,-1.7619397993405812
798,152.56114270196153,146.86387625141774,-5.697266450543793,150.7574121630644,-1.8037305388971276
799,905.0458686392603,899.3410113786475,-5.704857260612812,903.2001786273588,-1.8456900119015245
800,694.6466513738965,688.9345064904807,-5.712144883415817,692.7588352981552,-1.8878160757412843
801,736.5733630422217,730.8542355169723,-5.719127525249405,734.6432564704853,-1.93010657173636
802,843.9686276120402,838.2428242044398,-5.725803407600438,841.996068286797,-1.9725593252431963
803,539.4257808850114,533.6936101177356,-5.732170767275761,537.4106087392498,-2.0151721457615395
804,488.40549919246376,482.6672713359326,-5.738227856531182,486.3475563654233,-2.057942827040449
805,556.2573515833802,550.5133786401802,-5.743972943199992,554.1564824361933,-2.100869147186927
806,717.0179689321408,711.2685646213206,-5.749404310820182,714.8740200633667,-2.1439488687740322
807,390.93730515226144,385.18278489349973,-5.7545202587617155,388.75012541330995,-2.1871797389514995
808,95.16824671698387,89.40892761463172,-5.759319102352151,92.93768722742799,-2.230559489555887
809,135.59688458288466,129.83308540988259,-5.76379917300207,133.32279874566194,-2.2740858372227137
810,973.9029580424036,968.1349992240739,-5.767958818329703,971.5852015589044,-2.317756483499238
811,51.717662340782454,45.945865938498116,-5.7717964022843375,49.356093225824466,-2.3615691149579874
812,711.6193374491492,705.8440271438794,-5.775310305269727,709.2138160458375,-2.4055214033116954
813,943.6815284210032,937.9030294967375,-5.778498924265705,941.2319174154743,-2.4496110055289364
814,129.2595472405831,123.47818656763322,-5.781360672949873,126.76571167663285,-2.493835563950242
815,722.2643778520782,716.4804838702603,-5.783893981817869,719.7261851456718,-2.5381927064063348
816,302.4565979803107,296.6705006820074,-5.786097298303275,299.8739179339744,-2.582680046336293
817,236.9650183111639,231.17704922426756,-5.787969086896339,234.33772312825727,-2.6272951829066358
818,852.6226082130754,846.8331003838134,-5.789507829261993,849.9505725119432,-2.672035701132245
819,909.3536915859838,903.5629795616267,-5.790712024357163,906.6367924139868,-2.7168991719970563
820,347.05050939238015,341.2589292038331,-5.791580188547073,344.28862623980336,-2.761883152576786
821,632.6475367092675,626.8554258535468,-5.7921108557206935,629.8405515231061,-2.8069851861613415
822,175.9376343344612,170.14533175705586,-5.792302577405337,173.08543153208163,-2.8522028023795656
823,789.7594364262527,783.9672825033721,-5.79215392288063,786.8619029089294,-2.897533517323268
824,881.2398878757064,875.4482243964152,-5.791663479291174,878.2969130420328,-2.9429748336735884
825,318.67235218152865,312.88152232977006,-5.790829851758588,315.68382794070106,-2.988524240827587
826,652.9669842474817,647.1773325839889,-5.789651663492805,649.9328050324564,-3.034179215025347
827,876.4176978914925,870.6295703355903,-5.788127555902179,873.3377606720137,-3.0799372194787793
828,15.37490624975646,9.588650061053812,-5.786256188702648,12.249110545255602,-3.1257957045008578
829,855.735262079755,849.9512258397285,-5.784036240026467,852.5635099721195,-3.171752107635484
830,572.1143441720545,566.3328777655248,-5.7814664065297166,568.896540318266,-3.217803853788496
831,414.0153847751511,408.2368393716528,-5.778545403498299,410.7514364197913,-3.263948355359844
832,522.6158468487513,516.8405748837968,-5.775271964954527,519.3056638363754,-3.3101830123758873
833,824.0620080619921,818.290363218231,-5.77164484376101,820.7055028493692,-3.356505212622892
834,722.1295495500297,716.3618867383045,-5.767662811725131,718.7266372182481,-3.402912331781522
835,501.26485068224935,495.501526022548,-5.763324659701368,497.81544894868745,-3.449401733561899
836,487.652325937422,481.8936967397287,-5.758629197693324,484.1563551675825,-3.4959707698395164
837,899.2577126953837,893.5041374404288,-5.753575254954853,895.7150959145916,-3.542616780792059
838,232.3422036036078,226.59404192351803,-5.7481616800897655,228.7528665085708,-3.5893370950369956
839,95.70169580913968,89.95930846798852,-5.742387341151158,92.06556677936995,-3.6361290297697337
840,678.6381186954319,672.9018675696929,-5.736251125739045,674.955128804529,-3.6829898909029453
841,702.2117122057643,696.4819602646666,-5.729751941097788,698.4817952325577,-3.7299169732066275
842,568.3860268209586,562.6631381067468,-5.722888714211763,564.6091192605102,-3.7769075604484215
843,262.53654507815605,256.82088468625534,-5.7156603919007125,258.71258615262076,-3.823958925535294
844,295.95306040476635,290.2449944638526,-5.708065940913741,292.0819920741105,-3.8710683306558735
845,617.043228861707,611.3431245136848,-5.700104348022251,613.1249958342839,-3.918233027423071
846,272.9583423480324,267.2665677279201,-5.691774620112255,268.9928920910141,-3.96545025701829
847,499.6212124009408,493.9381366166658,-5.68307578427499,495.6084951506054,-4.012717250335413
848,332.07434988458704,326.40034299668974,-5.674006887897292,328.0143186564608,-4.060031228126263
849,510.4381761346494,504.7736091358988,-5.6645669987505585,506.3307867335028,-4.107389401146577
850,229.3638996894345,223.70914448435616,-5.654755205078345,225.20911071913218,-4.15478897030232
851,198.06047831528318,192.41590769959953,-5.644570615683648,193.85825118848578,-4.202227126797396
852,733.9983398129095,728.3643274528949,-5.634012360014594,729.7486387606281,-4.249701052281466
853,385.72753736040653,380.1044577721573,-5.623079588249254,381.4303294414079,-4.297207918998652
854,232.56619116471444,226.95441969333504,-5.611771471379399,228.22144627477712,-4.344744889937317
855,858.4204014821602,852.8203142808669,-5.600087201293263,854.0280923631805,-4.3923091189797105
856,401.70047652019633,396.1124505293391,-5.588025990857204,397.2605787691432,-4.439897751053138
857,115.87016526054772,110.29457818655176,-5.575587073995962,111.38265733826668,-4.48750792228104
858,708.0479638455523,702.4851941397798,-5.562769705772553,703.5128270854168,-4.535136760135515
859,279.9719892417042,274.4224160792379,-5.549573162466288,275.38920785811445,-4.582781383589747
860,565.2422453590414,559.7062486173909,-5.535996741650479,560.6118064557697,-4.630438903271624
861,623.6930402621592,618.1710004998909,-5.522039762268378,619.0149338405416,-4.678106421617599
862,962.5743710919205,957.0666695272122,-5.507701564708327,957.848590058893,-4.725781033027488
863,191.1012006151671,185.60821910428922,-5.492981510877883,186.32774079114745,-4.773459824019653
864,284.1720572703383,278.6941782860617,-5.477878984276629,279.3509173969512,-4.8211398733870965
865,932.2198320783206,926.7574386882525,-5.462393390068087,927.3510138259669,-4.8688182523536625
866,718.2929063140008,712.8463821588504,-5.446524155150428,713.3764142892694,-4.916492024731383
867,449.33099697521214,443.9007262469862,-5.430270728225935,444.3668387281341,-4.964158247078046
868,734.7733972292893,729.35976464942,-5.413632579869386,729.7615832604337,-5.011813968855677
869,413.3851232096328,407.9885140070372,-5.3966092025955845,408.3256669770439,-5.0594562325889
870,410.0515213789782,404.6723212680527,-5.379200110925467,404.9444393049533,-5.107082074024902
871,156.41675422411382,151.05534938266268,-5.361404841451133,151.2620657018207,-5.154688522293128
872,522.0482465927828,516.7050236398832,-5.343222952899623,516.8459739927171,-5.202272600065726
873,262.66441418502785,257.3397601588319,-5.324654026195958,257.41458286130916,-5.249831323718695
874,633.5934359532995,628.287738288775,-5.305697664524473,628.2960742498059,-5.297361703493607
875,398.6061828393646,393.3198293459752,-5.286353493389356,393.261322095705,-5.344860743659581
876,853.7210327292984,848.4544115686243,-5.266621160674049,848.3287072866226,-5.392325442675769
877,771.3625911305236,766.1160907938245,-5.246500336699114,765.9228383371689,-5.439752793354728
878,147.93323319355912,142.7072424792794,-5.225990714279732,142.44609341053294,-5.48713978302618
879,591.0919631856151,585.8868711768345,-5.205092008780639,585.5574797919145,-5.5344833937006115
880,713.7406204838045,708.5568165256328,-5.183803958171666,708.1588398815699,-5.58178060223463
881,514.4409116098255,509.27878528674523,-5.162126323080315,508.81188322933036,-5.6290283804951855
882,113.94728199082904,108.80722310398428,-5.140058886844756,108.271058295303,-5.6762236955260335
883,503.24739412393546,498.1297926683711,-5.1176014555643405,497.52403061422234,-5.723363509713124
884,432.8989896562977,427.8042357981479,-5.094753858149829,427.12854487534645,-5.770444780951266
885,325.7544359864233,320.68292004005144,-5.071515946371846,319.93697152361216,-5.817464462811131
886,582.5355715461468,577.4876839512384,-5.047887594908389,576.6711520414403,-5.864419504706461
887,324.87233298764096,319.84846428624974,-5.023868701391223,318.9610261355792,-5.911306852061784
888,235.55668700529054,230.5572278188397,-4.999459186450849,229.59856355880962,-5.958123446480926
889,735.901275384381,730.9266163906206,-4.9746589937604995,729.8964091584658,-6.004866225915293
890,213.37102138254227,208.4215532924637,-4.949468090078568,207.31948925770942,-6.051532124832846
891,805.2882554318364,800.3643689665463,-4.923886465290138,799.1901373574486,-6.0981180743877985
892,979.16100621838,974.2630920859325,-4.897914132447454,973.0163852157899,-6.144621002590043
893,441.23871645315927,436.36716532535087,-4.871551127808402,435.04767861868385,-6.1910378344754236
894,812.3923859918668,807.547588480992,-4.844797510874855,806.1550204995904,-6.237365492276467
895,168.36772838981872,163.55007502539004,-4.817653364428679,162.08412749422592,-6.283600895592798
896,797.3035022008037,792.5133834062361,-4.790118794567547,790.973761239241,-6.32974096156272
897,962.4671585337337,957.7049646029951,-4.76219393073859,956.091375928699,-6.375782605034715
898,517.023394169903,512.2895152441314,-4.733878925771592,510.60167143116405,-6.421722738738936
899,255.71980420793938,251.01463025202904,-4.70517395591034,249.25224593447922,-6.467558273460156
900,160.8262682766265,156.15018905578341,-4.676079220843093,154.312982158417,-6.513286118209521
901,916.6268292838645,911.9802343401328,-4.646594943731657,910.0679261034666,-6.55890318039792
902,324.5725386866942,319.9558173154547,-4.616721371239521,317.9681323206856,-6.604406366008618
903,497.00373088306594,492.4172721095081,-4.586458773557865,490.35393830329474,-6.649792579771201
904,433.43155117184585,428.87574372741426,-4.5558074444315935,426.736492446511,-6.695058725334832
905,435.21552045635724,430.6907527551741,-4.524767701183123,428.4753187509149,-6.7402017054423595
906,765.2582604512472,760.764920566512,-4.493339884735178,758.4730420291427,-6.785218422104549
907,935.1583193150276,930.6967949553949,-4.461524359632676,928.3282135382532,-6.830105776774417
908,636.774677228067,632.3453557140043,-4.429321514062735,629.899816557545,-6.874860670522025
909,957.1382224472131,952.7414906873391,-4.396731759874001,950.2187424430036,-6.919480004209504
910,190.44466860803377,186.08091307543944,-4.363755532594325,183.48070792936775,-6.963960678666012
911,563.9372766283967,559.6068833369495,-4.330393291447194,556.9289770335336,-7.008299594863161
912,685.506985378391,681.2103398590236,-4.2966455193674165,678.4544917243003,-7.0524936540907674
913,714.9763296261567,710.7138169031422,-4.262512723014538,707.8797898680243,-7.096539758132394
914,755.8474510997048,751.6194556669187,-4.227995432786088,748.7070162902636,-7.140434809441217
915,333.15010163416457,328.95700743133585,-4.193094202828718,325.96592592284776,-7.184175711316811
916,882.1945795025889,878.0367698915404,-4.157809611048492,874.9668201345085,-7.227759368080456
917,131.7055624519009,127.58342019278116,-4.122142259119741,124.43437976664823,-7.271182685252668
918,278.53571434901215,274.4496215765195,-4.086092772492634,271.22127177928326,-7.314442569728897
919,468.71400057662515,464.6643387762256,-4.049661800399576,461.35646464666837,-7.357535929956782
920,591.9980925878519,587.9852425719916,-4.012850015860295,584.5976329117389,-7.400459676113087
921,295.28418164291645,291.30852352723093,-3.975658115685519,287.8409709226359,-7.443210720280547
922,907.8256449513591,903.8875581308797,-3.938086820479384,900.3398589747342,-7.485785976624925
923,451.84683151759066,447.9466946429498,-3.9001368746408502,444.3186491560183,-7.528182361572362
924,100.3373341156848,96.47552506932142,-3.8618090463633763,92.7669373216979,-7.570396793986902
925,819.0517657862706,815.2286616586371,-3.823104127633542,811.439339590923,-7.6124261953475525
926,965.4538957507879,961.6698728165593,-3.784022934228574,957.7996282608617,-7.654267489926156
927,346.3276500858449,342.58308378013265,-3.744566305712226,338.6317324808805,-7.695917604964393
928,554.6435845852176,550.9388494797881,-3.7047351054294495,546.9062111143654,-7.737373470852162
929,583.0706027877518,579.4060725672521,-3.664530220499728,575.2919707664471,-7.778632021304702
930,801.6209188013812,797.9969662395714,-3.6239525618098014,793.8012286078408,-7.819690193540396
931,151.83827386157546,148.2552707975718,-3.5830030640036625,143.97772893311657,-7.860544928458893
932,841.254064030045,837.7123813445721,-3.5416826854728924,833.3528708592268,-7.90119317081826
933,721.6095012513192,718.1095088429747,-3.4999924083444967,713.6678693819058,-7.941631869413413
934,34.92009594121803,31.462162702750348,-3.4579332384676817,26.938237963964685,-7.981857977253345
935,566.9151712722334,563.4996650668332,-3.4155062054001064,558.8933028204941,-8.021868451739238
936,28.033767108961992,24.66105474657038,-3.3727123623916135,19.9721068541197,-8.061660254842291
937,496.4399473360398,493.1103945496719,-3.329552786367856,488.3387169827587,-8.101230353281096
938,599.4131178177925,596.1270892398809,-3.2860285779115657,591.2725420990927,-8.140575718699779
939,634.8797056291805,631.6375647679372,-3.2421408612433424,626.700012301335,-8.179693327845484
940,926.8786686877112,923.6807779035105,-3.1978907842006947,918.6600885249654,-8.218580162745752
941,297.05701886078384,293.903739342568,-3.153279518215868,288.7997856498974,-8.257233210886454
942,844.5658597384956,841.457551480203,-3.1083082582925954,836.2702102731064,-8.29564946538926
943,452.22121337041466,449.15823514743363,-3.0629782229810303,443.88738744522607,-8.333825925188592
