,price,price_model1,price_model2,error_model1,error_model2
88375,2035.0,1537.5,2054.11116222893,497.5,-19.11116222892997
4169,3150.0,1495.0,2554.483201163874,1655.0,595.5167988361259
1158,803.0,709.5,1467.7048570565296,93.5,-664.7048570565296
5023,995.0,922.5,1202.2625974429775,72.5,-207.2625974429775
65589,1114.0,1114.0,1167.4998107737401,0.0,-53.49981077374014
16579,1270.0,1260.0,1430.7704768600765,10.0,-160.77047686007654
59169,1325.0,1296.4285714285713,1279.7355161233509,28.57142857142867,45.26448387664914
50411,512.0,1287.5,1477.6589239225164,-775.5,-965.6589239225164
68632,750.0,750.0,671.2360453454145,0.0,78.76395465458552
47392,750.0,765.0,708.9001672163737,-15.0,41.09983278362631
76050,1667.0,1453.0,1973.3871150962902,214.0,-306.38711509629024
64380,1545.0,1475.0,1387.7995567823186,70.0,157.20044321768137
87487,715.0,735.0,802.2451531860788,-20.0,-87.24515318607882
69567,1320.0,1119.0,1440.6312964994693,201.0,-120.63129649946927
16826,2550.0,2530.0,2540.2729519073064,20.0,9.727048092693622
18607,894.0,819.0,950.9166237864795,75.0,-56.91662378647948
94720,1010.0,1015.0,846.515613086937,-5.0,163.48438691306296
36207,3330.0,3330.0,2937.2283440357915,0.0,392.77165596420855
2328,1800.0,1106.0,825.0568573815729,694.0,974.9431426184271
83355,950.0,799.0,739.9653136212833,151.0,210.03468637871674
42816,1180.0,1179.5,902.9023590779715,0.5,277.0976409220285
72503,1250.0,1275.0,1345.7512952459306,-25.0,-95.75129524593058
98230,780.0,780.0,706.8142700967368,0.0,73.18572990326322
89107,1224.0,972.0,822.4181848569355,252.0,401.58181514306455
59980,1399.0,1419.0,1656.5652426719307,-20.0,-257.5652426719307
44854,620.0,815.0,1024.9627149602848,-195.0,-404.96271496028476
96695,1560.0,1415.0,1557.870793238102,145.0,2.1292067618981037
45766,1010.0,1051.0,1301.8168238906715,-41.0,-291.81682389067146
49663,1107.0,1279.888888888889,1488.2857222868126,-172.8888888888889,-381.28572228681264
3119,1175.0,1299.0,1007.815961195669,-124.0,167.18403880433095
74834,1698.0,1849.6666666666667,1599.2788437979884,-151.66666666666674,98.72115620201157
30496,1952.0,1929.0,2457.2660837592484,23.0,-505.26608375924843
15220,1230.0,1255.0,1131.3804007084864,-25.0,98.61959929151362
51446,1425.0,1475.0,1330.2297059264874,-50.0,94.77029407351256
25189,1664.0,1705.25,1743.2410172580144,-41.25,-79.24101725801438
9373,1225.0,1225.0,1256.900634539612,0.0,-31.90063453961193
76538,2100.0,1150.0,2443.0342007096715,950.0,-343.0342007096715
12039,1695.0,1710.7142857142858,1467.7871874264158,-15.71428571428578,227.2128125735842
83950,1233.0,1218.0,1288.7112585862174,15.0,-55.711258586217355
11220,1250.0,1285.0,1310.440856229943,-35.0,-60.44085622994294
66969,919.0,1305.0,1373.803357200641,-386.0,-454.8033572006409
14301,1875.0,1690.0,1754.5508769884052,185.0,120.44912301159479
52234,1080.0,1600.0,1075.1379860378654,-520.0,4.862013962134597
47613,1310.0,1260.0,1297.8227413342727,50.0,12.177258665727322
76907,1225.0,560.0,1299.7985847762693,665.0,-74.79858477626931
37343,2150.0,2794.5,2560.6626854420347,-644.5,-410.6626854420347
14983,1339.0,1202.0,1037.951332641457,137.0,301.04866735854307
72432,1160.0,1166.111111111111,1157.6727048283333,-6.111111111111086,2.3272951716667194
87699,685.0,914.75,1289.9616145095295,-229.75,-604.9616145095295
58305,1190.0,1237.5,1537.8287734967826,-47.5,-347.82877349678256
84360,1750.0,1695.0,2795.5310825047363,55.0,-1045.5310825047363
45005,1377.0,1377.0,1354.4444834673848,0.0,22.55551653261523
62547,1010.0,929.0,1131.135095229692,81.0,-121.13509522969207
88925,2447.0,1497.3333333333333,1599.537474587038,949.6666666666667,847.4625254129619
34025,1939.0,1674.3333333333333,1885.9601075683915,264.66666666666674,53.03989243160845
21059,1310.0,1250.0,1097.3087153479464,60.0,212.69128465205358
3862,1335.0,1700.0,1162.2508269439234,-365.0,172.74917305607664
23775,1669.0,1705.25,1743.2410172580144,-36.25,-74.24101725801438
90726,1460.0,1350.0,1339.1815021187526,110.0,120.81849788124737
43371,2180.0,1995.0,1846.511391779668,185.0,333.488608220332
80857,1354.0,1374.0,1583.9196029370723,-20.0,-229.91960293707234
97611,940.0,831.0,931.1116600700436,109.0,8.888339929956373
63062,1550.0,1120.0,1488.5655580611387,430.0,61.434441938861255
83099,2914.0,1801.6666666666667,1944.5842144135454,1112.3333333333333,969.4157855864546
62118,1100.0,819.0,1113.5420872637135,281.0,-13.542087263713483
63313,1168.0,1522.5,1237.6162771632341,-354.5,-69.61627716323414
46162,1845.0,1593.5714285714287,2017.4996718095072,251.42857142857133,-172.49967180950716
79974,2910.0,925.0,2341.7900352329666,1985.0,568.2099647670334
57173,1874.0,1832.0,1896.4834113225313,42.0,-22.48341132253131
8248,1461.0,1427.0,1299.4408661193288,34.0,161.5591338806712
65551,550.0,732.3333333333334,700.1931446778987,-182.33333333333337,-150.19314467789866
26135,2170.0,2180.0,2068.2453223486905,-10.0,101.75467765130952
4593,2530.0,2736.6666666666665,1736.4700081358087,-206.66666666666652,793.5299918641913
41864,850.0,822.1,1212.8152588756022,27.899999999999977,-362.81525887560224
96247,1345.0,1109.0,1029.958789512532,236.0,315.0412104874681
31093,1405.0,1405.0,1318.8626184829973,0.0,86.13738151700272
57146,545.0,545.0,720.0157369425763,0.0,-175.01573694257627
94399,1820.0,1400.0,2185.6692718757836,420.0,-365.6692718757836
91379,2700.0,996.5,1138.8785627424127,1703.5,1561.1214372575873
29989,1560.0,1819.0,1947.1141392599293,-259.0,-387.1141392599293
58257,1041.0,943.5,801.5110890836635,97.5,239.48891091633652
78365,650.0,1045.0,857.9741708026504,-395.0,-207.9741708026504
36766,2154.0,1350.0,673.5330267755452,804.0,1480.4669732244547
86438,730.0,947.5,729.9069411578892,-217.5,0.09305884211084958
70791,865.0,716.0,929.9797674092144,149.0,-64.97976740921445
46209,1299.0,1221.0,1125.045921116017,78.0,173.9540788839829
11097,1359.0,1354.0,1439.2348973580597,5.0,-80.2348973580597
11834,1416.0,1466.1666666666667,1235.127660807104,-50.16666666666674,180.8723391928961
27180,585.0,621.0,1002.5755171232294,-36.0,-417.57551712322936
38644,1304.0,1295.25,1205.2346667757379,8.75,98.76533322426212
63201,815.0,815.0,1133.237005755061,0.0,-318.2370057550611
48552,1025.0,1025.0,1294.3374219639934,0.0,-269.3374219639934
26525,1391.0,1431.0,1550.9649962539693,-40.0,-159.96499625396928
19525,594.0,622.0,531.4446469690812,-28.0,62.55535303091881
41782,1288.0,1288.0,1175.322586311359,0.0,112.67741368864108
24838,1450.0,1450.0,1507.361553607504,0.0,-57.36155360750399
39396,1875.0,1862.0,2079.8585710823113,13.0,-204.8585710823113
37140,1550.0,1595.5555555555557,1527.6379815372247,-45.55555555555566,22.362018462775268
85987,1047.0,1280.0,862.7300158595389,-233.0,184.26998414046113
70455,2950.0,1950.0,3032.213025609599,1000.0,-82.21302560959884
91556,769.0,769.0,1110.5789889042767,0.0,-341.5789889042767
65668,2329.0,987.375,1648.5738859039768,1341.625,680.4261140960232
85854,2995.0,3250.0,2501.299304421237,-255.0,493.70069557876286
30335,1255.0,1369.3333333333333,1239.1306331595072,-114.33333333333326,15.86936684049283
80912,850.0,1200.0,1480.7511613765319,-350.0,-630.7511613765319
72816,1700.0,1650.0,1759.7020902324377,50.0,-59.70209023243774
37392,3500.0,3700.0,3124.237152185836,-200.0,375.76284781416416
22044,1079.0,1085.0,940.4478185346677,-6.0,138.5521814653323
38683,2200.0,2215.0,1609.7308340271054,-15.0,590.2691659728946
60825,893.0,893.0,999.8496776565571,0.0,-106.8496776565571
50146,1372.0,1318.8,1167.4071518801152,53.200000000000045,204.59284811988482
68168,1082.0,944.8571428571429,892.2255218728883,137.1428571428571,189.7744781271117
81166,782.0,782.0,1168.6278161323758,0.0,-386.62781613237576
74508,723.0,795.0,631.6331620812468,-72.0,91.36683791875316
23805,1997.0,2105.0,2161.264301008983,-108.0,-164.26430100898278
36389,1950.0,1939.5833333333333,1931.897833082716,10.416666666666742,18.102166917283967
78634,1545.0,1388.3333333333333,1597.6561142532098,156.66666666666674,-52.65611425320981
26302,1550.0,1274.5833333333333,1193.9194325879562,275.41666666666674,356.0805674120438
36976,1700.0,700.0,660.069867888421,1000.0,1039.930132111579
19146,1582.0,1342.0,1359.4727529707302,240.0,222.5272470292698
27603,1278.0,1401.4,1228.4005979421431,-123.40000000000009,49.59940205785688
453,565.0,545.0,715.727945116533,20.0,-150.72794511653296
82499,1100.0,981.0,1079.54123365239,119.0,20.45876634760998
61073,985.0,1000.0,896.8294178907659,-15.0,88.17058210923415
97850,972.0,753.0,936.3447269915847,219.0,35.65527300841529
62468,1810.0,1800.0,1744.3330774475517,10.0,65.66692255244834
36056,2300.0,1250.0,3926.6873701667414,1050.0,-1626.6873701667414
68523,1800.0,1500.0,2109.89117851485,300.0,-309.8911785148498
55031,1820.0,1795.0,1724.1179275069312,25.0,95.88207249306879
31728,1108.0,1309.0,1440.2500540579747,-201.0,-332.2500540579747
67400,1380.0,1280.0,885.3499893147334,100.0,494.6500106852666
91322,650.0,855.0,819.8027410113659,-205.0,-169.80274101136592
42822,845.0,1589.0,882.4107899596587,-744.0,-37.4107899596587
14763,1317.0,1193.3333333333333,1312.7538549407438,123.66666666666674,4.2461450592561505
63381,836.0,500.0,1009.124848273168,336.0,-173.12484827316803
91117,2658.0,2120.0,2060.8396821542747,538.0,597.1603178457253
57736,1899.0,1849.0,1926.0059850092973,50.0,-27.00598500929732
39695,1625.0,2018.6666666666667,1811.4933731065762,-393.66666666666674,-186.4933731065762
8214,931.0,890.5,1059.1602480516503,40.5,-128.16024805165034
30521,1168.0,1181.3333333333333,1097.7623822261899,-13.333333333333258,70.23761777381014
92446,3275.0,2755.0,2793.5337143860916,520.0,481.46628561390844
6619,1300.0,1000.0,827.4501732486286,300.0,472.54982675137137
119,960.0,920.0,973.4938196583225,40.0,-13.493819658322536
12828,925.0,945.0,1323.1526965127457,-20.0,-398.1526965127457
50004,1300.0,1148.0,982.9404026057048,152.0,317.0595973942952
60404,1516.0,1466.0,1298.0794006854862,50.0,217.92059931451377
77911,1930.0,1682.0,1409.884597843283,248.0,520.115402156717
79752,925.0,857.5,627.6022959957506,67.5,297.39770400424936
17354,735.0,735.0,644.112266029549,0.0,90.887733970451
46636,2095.0,2386.25,3021.662782425844,-291.25,-926.662782425844
7546,1017.0,1018.0,869.5450556743624,-1.0,147.4549443256376
61379,911.0,931.0,2176.7410465314892,-20.0,-1265.7410465314892
68695,775.0,773.125,1106.3352981703665,1.875,-331.3352981703665
7903,3500.0,3383.3333333333335,2791.49166823796,116.66666666666652,708.5083317620401
32272,1033.0,1025.142857142857,1021.1200021680714,7.85714285714289,11.879997831928563
73658,1595.0,2650.0,2868.7879261347316,-1055.0,-1273.7879261347316
47380,925.0,920.0,921.8936542149406,5.0,3.106345785059375
87874,1111.0,1368.75,2029.8044999749466,-257.75,-918.8044999749466
84787,2335.0,2318.3333333333335,2191.018073499842,16.666666666666515,143.9819265001579
79318,875.0,995.0,1372.5807665086154,-120.0,-497.5807665086154
83761,3325.0,3330.0,3600.283848711411,-5.0,-275.2838487114109
60355,729.0,847.0,1513.7762925948023,-118.0,-784.7762925948023
93320,1870.0,1765.0,1904.1136834143074,105.0,-34.11368341430739
32916,2600.0,1099.0,2508.719475741176,1501.0,91.28052425882379
5547,1277.0,1270.0,1839.7488639289886,7.0,-562.7488639289886
6986,1250.0,1289.0,1123.1735220515561,-39.0,126.82647794844388
48206,720.0,725.0,483.93733627487427,-5.0,236.06266372512573
16758,975.0,947.5714285714286,882.5913382300967,27.428571428571445,92.40866176990335
86747,1750.0,1695.0,1885.4283924205693,55.0,-135.42839242056925
88370,1450.0,1242.0,1377.4844592874076,208.0,72.51554071259238
25959,709.0,709.0,1279.1648173292836,0.0,-570.1648173292836
81918,2000.0,1355.0,1779.620631798447,645.0,220.379368201553
14354,1350.0,1358.125,946.9293135909463,-8.125,403.0706864090537
58147,455.0,455.0,708.0247729103442,0.0,-253.02477291034415
14531,1500.0,815.0,1659.7362506313475,685.0,-159.7362506313475
97568,915.0,930.0,1371.0218046456937,-15.0,-456.0218046456937
74348,1220.0,1213.0,1432.9396216280345,7.0,-212.9396216280345
1349,1705.0,1016.0,1338.4169328377202,689.0,366.5830671622798
76564,1105.0,898.8333333333334,861.3772320845646,206.16666666666663,243.62276791543536
38608,1655.0,1292.3333333333333,1416.79559335807,362.66666666666674,238.20440664193006
59691,820.0,916.0,731.9712960907965,-96.0,88.0287039092035
18968,1725.0,1795.0,1774.4717500113459,-70.0,-49.471750011345875
76777,846.0,915.0,1200.2741193499087,-69.0,-354.2741193499087
61139,1095.0,800.0,969.1991666396711,295.0,125.80083336032885
81261,2002.0,1724.0,1553.0291027427609,278.0,448.97089725723913
98548,1859.0,1839.0,1690.5131917757699,20.0,168.48680822423012
49366,1415.0,1405.8260869565217,1218.1150283093905,9.173913043478251,196.88497169060952
71138,650.0,674.5,549.3764533647922,-24.5,100.62354663520784
1153,670.0,667.5,505.1501480853881,2.5,164.84985191461192
70299,3185.0,3085.0,2703.358178560219,100.0,481.64182143978087
19619,1519.0,1469.0,1349.838377582779,50.0,169.161622417221
52015,1000.0,964.7058823529412,1181.4351953422176,35.29411764705878,-181.43519534221764
8855,1100.0,1080.0,1038.012047704477,20.0,61.98795229552297
66446,3800.0,3725.0,3255.3787342560754,75.0,544.6212657439246
2860,645.0,750.0,683.1567257020847,-105.0,-38.156725702084714
62032,1325.0,1034.625,1206.911139708289,290.375,118.08886029171094
8600,1110.0,1202.5,1051.4605324979664,-92.5,58.53946750203363
32765,1241.0,2120.0,2060.8396821542747,-879.0,-819.8396821542747
92102,815.0,1211.0,1471.7369940264753,-396.0,-656.7369940264753
19455,1295.0,1800.0,2123.5514523613856,-505.0,-828.5514523613856
38697,2183.0,1985.5,1688.2262254765997,197.5,494.77377452340033
9207,1150.0,1150.0,922.9172208399874,0.0,227.0827791600126
98683,4710.0,3930.0,3355.3635142208254,780.0,1354.6364857791746
13638,2195.0,1675.0,2819.0821593313867,520.0,-624.0821593313867
7669,1550.0,1550.0,1728.7693892205061,0.0,-178.76938922050613
98295,1039.0,1039.0,803.7196386234193,0.0,235.2803613765807
13393,2485.0,2503.75,2322.3937106790636,-18.75,162.6062893209364
57559,1070.0,1045.0,1203.5119500652766,25.0,-133.51195006527655
74862,1490.0,1585.0,1763.9155970619042,-95.0,-273.91559706190424
63557,1409.0,1434.0,1317.7601390537943,-25.0,91.23986094620568
9264,1050.0,1551.0,934.528680986079,-501.0,115.47131901392095
90224,1770.0,1837.5,1686.8178248682173,-67.5,83.18217513178274
31989,1055.0,1938.0,1308.1519664286702,-883.0,-253.15196642867022
51334,1450.0,2400.0,1815.6163245852747,-950.0,-365.6163245852747
72871,1924.0,1970.0,1701.8695255996554,-46.0,222.1304744003446
27063,1498.0,2225.0,1932.5752973563358,-727.0,-434.5752973563358
21185,1684.0,1240.0,1203.803536672654,444.0,480.196463327346
28052,984.0,1034.0,934.1301683511505,-50.0,49.86983164884953
78767,700.0,750.0,681.6839829366811,-50.0,18.316017063318895
1864,1199.0,975.0,1226.195892997629,224.0,-27.195892997629016
24460,1620.0,1740.0,2015.3229313069683,-120.0,-395.32293130696826
62437,1619.0,1433.0,1504.966542002697,186.0,114.033457997303
99440,1550.0,1175.0,1244.7555909893854,375.0,305.2444090106146
70141,1725.0,1718.5714285714287,1699.999992891645,6.428571428571331,25.00000710835502
27685,1195.0,1095.0,1256.7833849261356,100.0,-61.78338492613557
48300,905.0,949.0,596.1982667628325,-44.0,308.80173323716747
77990,1220.0,1220.0,1949.7581582867067,0.0,-729.7581582867067
75254,1890.0,2382.0,1396.029180337088,-492.0,493.97081966291194
79230,1410.0,1759.2,1758.893928596423,-349.20000000000005,-348.89392859642294
85006,883.0,1072.5,1319.0123186005553,-189.5,-436.0123186005553
72721,999.0,1340.0,914.3274767125775,-341.0,84.67252328742245
31675,6500.0,2950.0,2872.552062298826,3550.0,3627.447937701174
55088,820.0,820.0,2082.8278344680093,0.0,-1262.8278344680093
53591,1800.0,2800.0,2574.353025067041,-1000.0,-774.353025067041
4556,610.0,552.0,631.1253388871778,58.0,-21.125338887177804
51805,650.0,1070.5833333333333,1404.0754810891221,-420.58333333333326,-754.0754810891221
81478,1810.0,1828.0,1414.251527843729,-18.0,395.74847215627096
36368,1220.0,1198.5,1095.3999426646042,21.5,124.60005733539583
12579,505.0,549.9333333333333,916.1834893591679,-44.93333333333328,-411.1834893591679
74581,1126.0,1044.25,1304.364754901215,81.75,-178.36475490121506
21094,1870.0,1943.4615384615386,1939.623793834947,-73.46153846153857,-69.62379383494704
52358,635.0,622.7777777777778,591.055849244949,12.222222222222172,43.944150755051055
75688,1700.0,2185.0,1636.0704887790391,-485.0,63.929511220960876
37514,3388.0,4302.5,3461.9897411901916,-914.5,-73.98974119019158
49075,2850.0,2836.6666666666665,2516.610376023702,13.333333333333485,333.389623976298
89026,1090.0,1038.0,876.845097033111,52.0,213.15490296688904
34054,4332.0,4332.0,3366.7460802908704,0.0,965.2539197091296
11654,1878.0,1807.0,1720.5198313729725,71.0,157.48016862702752
77209,1535.0,853.0,1490.792812744779,682.0,44.207187255221015
88782,1703.0,1892.5,1476.4358321511354,-189.5,226.5641678488646
20601,1319.0,1302.5,1126.8516926602258,16.5,192.1483073397742
42238,1783.0,1790.0,2336.176170099053,-7.0,-553.1761700990528
63713,650.0,890.0,784.1363923047943,-240.0,-134.1363923047943
42088,1107.0,1078.1052631578948,1103.0295731777996,28.894736842105203,3.970426822200352
46305,2145.0,2026.25,1021.4343646841344,118.75,1123.5656353158656
86755,3440.0,3125.0,2408.650492104535,315.0,1031.3495078954652
28352,975.0,825.0,1033.0889025974247,150.0,-58.08890259742475
98965,2000.0,2050.0,1379.8171900560938,-50.0,620.1828099439062
91364,757.0,2115.0,1513.7583395698248,-1358.0,-756.7583395698248
41493,1800.0,813.0,2046.0867648756057,987.0,-246.0867648756057
71798,1279.0,1089.1666666666667,1168.7841129592853,189.83333333333326,110.21588704071473
8127,1445.0,1445.0,1544.275892142534,0.0,-99.27589214253408
446,1900.0,2650.0,2652.648917274861,-750.0,-752.6489172748611
53177,1395.0,1406.0,1762.75889720437,-11.0,-367.75889720437
24833,1550.0,1620.7692307692307,1459.9102932732935,-70.76923076923072,90.08970672670648
66457,959.0,1105.6,953.4635492148149,-146.5999999999999,5.536450785185139
98898,1516.0,1681.0,1672.5411213716623,-165.0,-156.54112137166226
39889,2871.0,2950.0,2490.6623032515395,-79.0,380.33769674846053
92917,2441.0,2538.0,2158.3907752550535,-97.0,282.60922474494646
51307,1580.0,976.75,1370.7698765216026,603.25,209.23012347839745
83556,1650.0,1719.0,1740.9925600538786,-69.0,-90.9925600538786
61276,1000.0,685.0,1053.3983682326357,315.0,-53.398368232635676
57920,1895.0,2400.0,1784.0191025837426,-505.0,110.98089741625745
98302,1175.0,3789.0,2054.5975147354216,-2614.0,-879.5975147354216
52479,1080.0,1085.7692307692307,1437.916755099944,-5.769230769230717,-357.9167550999441
75377,1485.0,1510.0,1255.4305341552727,-25.0,229.56946584472735
51780,825.0,1095.0204081632653,1153.8897090639248,-270.0204081632653,-328.8897090639248
9197,745.0,728.9090909090909,618.1835166490935,16.090909090909122,126.81648335090654
21101,2099.0,1989.25,2109.1463298790313,109.75,-10.146329879031327
73008,950.0,950.0,1515.8211199236157,0.0,-565.8211199236157
13184,2335.0,1842.0,2054.006540404056,493.0,280.99345959594393
10092,699.0,671.7058823529412,713.0008701158376,27.294117647058783,-14.000870115837643
20251,1914.0,1624.0,1424.238164648362,290.0,489.76183535163796
41838,1695.0,1625.0,1640.1180416441923,70.0,54.88195835580768
35460,1800.0,1185.0,1019.512593029467,615.0,780.487406970533
36946,1523.0,1564.875,1679.5465344882848,-41.875,-156.5465344882848
82203,1452.0,1278.6666666666667,1215.241771696857,173.33333333333326,236.75822830314291
43340,4995.0,4995.0,3623.0914253494416,0.0,1371.9085746505584
28085,800.0,1071.5121951219512,1203.9268634689643,-271.5121951219512,-403.92686346896426
87572,1176.0,1125.5,842.2745276851393,50.5,333.72547231486067
92667,1455.0,2000.0,1581.7624020025828,-545.0,-126.7624020025828
33779,1962.0,1911.6666666666667,2108.4285588984635,50.33333333333326,-146.4285588984635
3237,950.0,875.0,1076.2401967802907,75.0,-126.24019678029072
90138,669.0,575.0,567.1694231137197,94.0,101.83057688628026
59639,900.0,652.0,528.5555902479774,248.0,371.4444097520226
2951,1450.0,1597.0,1751.205731830685,-147.0,-301.20573183068495
93123,4650.0,2800.0,2217.0429088782253,1850.0,2432.9570911217747
59112,1580.0,1672.857142857143,1247.127432130897,-92.85714285714289,332.872567869103
89724,645.0,850.0,788.1037631768669,-205.0,-143.1037631768669
38687,1740.0,1544.0,1619.1105036788367,196.0,120.88949632116328
493,1200.0,1487.5,622.8783723134907,-287.5,577.1216276865093
41984,1800.0,2060.0,2101.344011026022,-260.0,-301.34401102602214
63888,495.0,500.0,247.70375616622914,-5.0,247.29624383377086
77169,979.0,892.0,936.2531387575239,87.0,42.74686124247614
25240,4544.0,4055.0,3346.9042860586005,489.0,1197.0957139413995
29168,970.0,925.0,1140.0727295943989,45.0,-170.07272959439888
54272,705.0,1095.0204081632653,1153.8897090639248,-390.0204081632653,-448.8897090639248
57625,1584.0,1657.0,1826.764510277298,-73.0,-242.7645102772981
51131,1365.0,1466.0,1605.9106825604258,-101.0,-240.9106825604258
81407,1702.0,2217.5,1815.6979816168089,-515.5,-113.69798161680887
67665,1860.0,1134.25,1661.7721060878148,725.75,198.2278939121852
39382,1800.0,1800.0,2007.8877389169513,0.0,-207.88773891695132
12201,1510.0,1524.4444444444443,1595.7462995733117,-14.444444444444343,-85.74629957331172
57394,975.0,2766.6666666666665,1325.9771641700327,-1791.6666666666665,-350.97716417003267
4432,999.0,1500.0,1304.2848818487118,-501.0,-305.28488184871185
83263,1395.0,2420.5454545454545,2659.4341405805853,-1025.5454545454545,-1264.4341405805853
61488,2092.0,788.0,1893.8180435408644,1304.0,198.18195645913556
68725,425.0,635.0,514.5462207734543,-210.0,-89.54622077345425
24359,2380.0,2502.5,2792.5329712979906,-122.5,-412.53297129799057
51258,1450.0,1429.0,1590.9591256771093,21.0,-140.95912567710934
89104,995.0,1450.0,939.8738158429217,-455.0,55.12618415707834
22686,1375.0,1261.8,1546.3288213966584,113.20000000000005,-171.32882139665844
3258,1700.0,2775.0,2537.8187347878848,-1075.0,-837.8187347878848
32012,2775.0,2318.3333333333335,2504.1789117224257,456.6666666666665,270.8210882775743
95055,1225.0,1399.0,1196.8803437004074,-174.0,28.119656299592634
35146,1625.0,1615.0,1503.3536187273414,10.0,121.64638127265857
93025,1549.0,1549.0,1372.5548713368933,0.0,176.44512866310674
73088,1200.0,1187.5,1634.1416048188212,12.5,-434.1416048188212
81598,1350.0,1258.0,1140.624962690531,92.0,209.375037309469
90031,1400.0,1690.0,1844.5361632713648,-290.0,-444.5361632713648
90386,899.0,899.0,1081.926217115439,0.0,-182.92621711543893
14557,1325.0,1320.0,1560.073999762009,5.0,-235.07399976200895
87887,4600.0,4955.0,4315.6977813703525,-355.0,284.30221862964754
73191,1090.0,1202.5,1403.6276919201637,-112.5,-313.62769192016367
18200,828.0,881.25,1168.077873904351,-53.25,-340.077873904351
72321,869.0,939.0,873.0497188968094,-70.0,-4.049718896809395
4236,1001.0,1088.7142857142858,1271.3671459349675,-87.71428571428578,-270.36714593496754
37098,1035.0,1111.25,1477.2671320802674,-76.25,-442.2671320802674
66573,2280.0,2135.0,2123.968286597089,145.0,156.031713402911
20057,1255.0,1808.8333333333333,1440.5069198655096,-553.8333333333333,-185.50691986550964
19640,1011.0,1100.0,830.9711548402222,-89.0,180.0288451597778
13990,1079.0,1179.0,1185.5644915550138,-100.0,-106.56449155501377
24854,880.0,860.0,1624.5397367813691,20.0,-744.5397367813691
6262,2695.0,2495.0,3578.163544363859,200.0,-883.1635443638588
17657,1173.0,1169.6666666666667,1166.2277499426862,3.3333333333332575,6.77225005731384
49166,2655.0,1283.3333333333333,2211.5734317452343,1371.6666666666667,443.4265682547657
152,8500.0,1995.0,3218.312833185297,6505.0,5281.687166814703
91805,1052.0,1156.6666666666667,1557.4145740660067,-104.66666666666674,-505.4145740660067
66461,830.0,835.0,1030.3941759284003,-5.0,-200.39417592840027
52815,2175.0,1730.0,1872.089137000781,445.0,302.91086299921903
71178,1110.0,1110.0,1140.0305534896831,0.0,-30.030553489683143
31031,1718.0,1680.0,2222.98636447847,38.0,-504.98636447847
28210,1478.0,1478.0,1280.290398383297,0.0,197.7096016167029
30049,1390.0,776.6666666666666,1533.548377459453,613.3333333333334,-143.54837745945292
27973,1057.0,1006.0,1210.6960129794404,51.0,-153.6960129794404
34763,1390.0,1458.3333333333333,1293.7349494360815,-68.33333333333326,96.26505056391852
369,1786.0,1042.4545454545455,1229.3359362347342,743.5454545454545,556.6640637652658
8615,1175.0,1186.4285714285713,1035.6953996648735,-11.428571428571331,139.30460033512645
16962,2475.0,2528.0,2963.1753013069165,-53.0,-488.1753013069165
45363,1255.0,1216.3333333333333,1545.7833868017208,38.66666666666674,-290.7833868017208
9415,1020.0,1073.9285714285713,1017.947010806388,-53.92857142857133,2.0529891936120066
96087,1381.0,790.0,671.7903885965558,591.0,709.2096114034442
23681,1298.0,1476.0,1577.2438291876588,-178.0,-279.2438291876588
2261,919.0,859.0,1070.2177852267084,60.0,-151.21778522670843
41352,2125.0,2441.25,2730.4868998357415,-316.25,-605.4868998357415
83094,960.0,985.0,832.8181240546463,-25.0,127.18187594535368
12029,1875.0,1895.0,1930.472554578755,-20.0,-55.47255457875508
39236,2049.0,2024.0,1723.5734881274948,25.0,325.4265118725052
36626,1920.0,1778.3333333333333,1917.7293414688388,141.66666666666674,2.270658531161189
45506,790.0,845.0,867.0175751362985,-55.0,-77.01757513629855
331,1030.0,560.0,539.5320691135101,470.0,490.46793088648985
3028,1350.0,1075.0,1797.5747491775771,275.0,-447.57474917757713
74572,1450.0,1450.0,1786.0691534509388,0.0,-336.06915345093876
60309,1410.0,1410.0,1363.3105426864286,0.0,46.68945731357144
17183,800.0,1000.75,1068.80859355038,-200.75,-268.80859355038
93830,1014.0,1024.3684210526317,968.9238187434158,-10.368421052631675,45.076181256584164
76786,925.0,1150.0,1264.3216769883593,-225.0,-339.3216769883593
21578,750.0,760.0,675.100315620438,-10.0,74.89968437956202
23769,961.0,1008.0,882.4926361296089,-47.0,78.50736387039115
87100,3370.0,3667.0,2967.839877571907,-297.0,402.160122428093
88490,1350.0,1555.0,1517.441991892319,-205.0,-167.44199189231904
17483,746.0,762.0,633.3559282512279,-16.0,112.64407174877215
90056,1805.0,2580.0,2767.514394095471,-775.0,-962.5143940954708
56819,1520.0,1429.375,1521.7513078749053,90.625,-1.751307874905251
87459,1234.0,1177.0,986.822158784037,57.0,247.17784121596299
33387,1280.0,1250.0,1731.4907456792403,30.0,-451.49074567924026
19938,1650.0,1632.5,1611.732320203307,17.5,38.26767979669307
68239,1355.0,1355.0,2534.359207592964,0.0,-1179.3592075929641
13844,2400.0,1800.0,2112.543278392277,600.0,287.456721607723
7963,870.0,870.0,721.4425808300446,0.0,148.55741916995544
12639,1551.0,1872.0,1279.1326914114484,-321.0,271.8673085885516
35510,1268.0,1093.0,1295.4769350921429,175.0,-27.476935092142867
14578,1770.0,1762.5,1119.2188741555892,7.5,650.7811258444108
66036,1259.0,1320.6666666666667,1129.3391454801827,-61.66666666666674,129.66085451981735
94900,1025.0,1025.0,1375.8223031267803,0.0,-350.8223031267803
