,engine,RUL,RUL_se,error_se,RUL_ae,error_ae,RUL_lin_se_3,error_lin_se_3,RUL_lin_se_4,error_lin_se_4,RUL_lin_se_5,error_lin_se_5,RUL_lin_se_6,error_lin_se_6,RUL_lin_lin_0.01_1.0,error_lin_lin_0.01_1.0,RUL_lin_lin_0.05_1.0,error_lin_lin_0.05_1.0,RUL_lin_lin_0.1_1.0,error_lin_lin_0.1_1.0,RUL_lin_lin_0.2_1.0,error_lin_lin_0.2_1.0,RUL_lin_lin_0.3_1.0,error_lin_lin_0.3_1.0,RUL_quad_quad_0.01,error_quad_quad_0.01,RUL_quad_quad_0.03,error_quad_quad_0.03,RUL_quad_quad_0.05,error_quad_quad_0.05,RUL_quad_quad_0.075,error_quad_quad_0.075,RUL_quad_quad_0.1,error_quad_quad_0.1
1028,1.0,72.0,75.8113784790039,3.8113784790039062,85.03919219970703,13.039192199707031,105.614990234375,33.614990234375,104.78441619873047,32.78441619873047,105.73149871826172,33.73149871826172,104.16575622558594,32.16575622558594,108.51844787597656,36.51844787597656,106.82418823242188,34.824188232421875,115.92219543457031,43.92219543457031,99.93606567382812,27.936065673828125,95.97158813476562,23.971588134765625,106.80062866210938,34.800628662109375,112.4878921508789,40.487892150878906,99.70117950439453,27.70117950439453,95.70372009277344,23.703720092773438,94.53652954101562,22.536529541015625
1029,1.0,71.0,76.2686538696289,5.268653869628906,84.0050048828125,13.0050048828125,105.28923797607422,34.28923797607422,104.31369018554688,33.313690185546875,105.37474822998047,34.37474822998047,103.06332397460938,32.063323974609375,108.29724884033203,37.29724884033203,106.3449935913086,35.344993591308594,114.77642059326172,43.77642059326172,99.1545181274414,28.154518127441406,96.16303253173828,25.16303253173828,106.32830810546875,35.32830810546875,111.30915832519531,40.30915832519531,98.48854064941406,27.488540649414062,94.9358139038086,23.935813903808594,94.12610626220703,23.12610626220703
1030,1.0,70.0,73.00557708740234,3.0055770874023438,77.86996459960938,7.869964599609375,104.09102630615234,34.091026306152344,103.00397491455078,33.00397491455078,104.40531921386719,34.40531921386719,101.9565200805664,31.956520080566406,107.7454605102539,37.745460510253906,104.96099090576172,34.96099090576172,111.62208557128906,41.62208557128906,96.71609497070312,26.716094970703125,93.89452362060547,23.89452362060547,102.78397369384766,32.783973693847656,107.99785614013672,37.99785614013672,96.3983154296875,26.3983154296875,92.56455993652344,22.564559936523438,91.78948211669922,21.78948211669922
1031,1.0,69.0,68.7363052368164,-0.26369476318359375,67.35595703125,-1.64404296875,103.58495330810547,34.58495330810547,101.89213562011719,32.89213562011719,104.12833404541016,35.128334045410156,101.23238372802734,32.232383728027344,107.60905456542969,38.60905456542969,104.43019104003906,35.43019104003906,110.09149169921875,41.09149169921875,95.03031158447266,26.030311584472656,91.21366882324219,22.213668823242188,102.10562133789062,33.105621337890625,106.61051177978516,37.610511779785156,94.462646484375,25.462646484375,92.09049224853516,23.090492248535156,88.90687561035156,19.906875610351562
1032,1.0,68.0,68.20587921142578,0.20587921142578125,63.844444274902344,-4.155555725097656,103.34015655517578,35.34015655517578,101.8418960571289,33.841896057128906,104.0889892578125,36.0889892578125,101.02664184570312,33.026641845703125,107.3208236694336,39.320823669433594,104.00914764404297,36.00914764404297,110.45936584472656,42.45936584472656,93.10944366455078,25.10944366455078,89.41038513183594,21.410385131835938,102.29737854003906,34.29737854003906,106.87779235839844,38.87779235839844,94.7327880859375,26.7327880859375,92.2298583984375,24.2298583984375,88.79181671142578,20.79181671142578
1033,1.0,67.0,71.22102355957031,4.2210235595703125,61.18846893310547,-5.811531066894531,102.90744018554688,35.907440185546875,101.61123657226562,34.611236572265625,103.80433654785156,36.80433654785156,100.2838134765625,33.2838134765625,107.26486206054688,40.264862060546875,103.48082733154297,36.48082733154297,108.99095153808594,41.99095153808594,94.4197998046875,27.4197998046875,89.90319061279297,22.90319061279297,101.39988708496094,34.39988708496094,105.62957000732422,38.62957000732422,94.00011444091797,27.00011444091797,93.31683349609375,26.31683349609375,89.04051971435547,22.04051971435547
1034,1.0,66.0,73.98393249511719,7.9839324951171875,59.875362396240234,-6.124637603759766,104.2146987915039,38.214698791503906,102.69086456298828,36.69086456298828,104.80842590332031,38.80842590332031,101.62393188476562,35.623931884765625,108.04100036621094,42.04100036621094,104.42855072021484,38.428550720214844,111.6231460571289,45.623146057128906,96.41120147705078,30.41120147705078,90.12456512451172,24.12456512451172,104.40765380859375,38.40765380859375,108.92404174804688,42.924041748046875,96.36321258544922,30.36321258544922,95.60711669921875,29.60711669921875,92.5176773071289,26.517677307128906
1035,1.0,65.0,80.01045989990234,15.010459899902344,67.78996276855469,2.7899627685546875,104.93923950195312,39.939239501953125,103.65498352050781,38.65498352050781,105.5361328125,40.5361328125,102.73758697509766,37.737586975097656,108.41304016113281,43.41304016113281,105.5536117553711,40.553611755371094,114.23314666748047,49.23314666748047,98.77942657470703,33.77942657470703,92.8941879272461,27.894187927246094,106.38675689697266,41.386756896972656,111.06413269042969,46.06413269042969,97.92391967773438,32.923919677734375,97.6244888305664,32.624488830566406,94.90118408203125,29.90118408203125
1036,1.0,64.0,74.67809295654297,10.678092956542969,69.14833068847656,5.1483306884765625,103.92796325683594,39.92796325683594,102.87835693359375,38.87835693359375,104.59986877441406,40.59986877441406,101.74440002441406,37.74440002441406,107.93898010253906,43.93898010253906,104.75111389160156,40.75111389160156,112.63426208496094,48.63426208496094,96.79424285888672,32.79424285888672,91.17326354980469,27.173263549804688,104.04847717285156,40.04847717285156,108.67950439453125,44.67950439453125,96.68101501464844,32.68101501464844,95.09683990478516,31.096839904785156,93.1585464477539,29.158546447753906
1037,1.0,63.0,66.2596206665039,3.2596206665039062,68.70757293701172,5.707572937011719,103.10136413574219,40.10136413574219,102.10723876953125,39.10723876953125,104.0557861328125,41.0557861328125,100.6939926147461,37.693992614746094,107.61309814453125,44.61309814453125,103.81008911132812,40.810089111328125,110.97227478027344,47.97227478027344,92.79145050048828,29.79145050048828,86.91313171386719,23.913131713867188,102.5887680053711,39.588768005371094,107.09272003173828,44.09272003173828,95.5399169921875,32.5399169921875,92.52703857421875,29.52703857421875,89.60694122314453,26.60694122314453
1038,1.0,62.0,67.9656753540039,5.965675354003906,74.93651580810547,12.936515808105469,103.87767791748047,41.87767791748047,102.89617156982422,40.89617156982422,104.75373840332031,42.75373840332031,101.5125732421875,39.5125732421875,107.60287475585938,45.602874755859375,104.67393493652344,42.67393493652344,112.40348052978516,50.403480529785156,90.90538787841797,28.90538787841797,88.08982849121094,26.089828491210938,104.1015396118164,42.101539611816406,109.25847625732422,47.25847625732422,96.96640014648438,34.966400146484375,92.42496490478516,30.424964904785156,91.06487274169922,29.06487274169922
1039,1.0,61.0,76.37589263916016,15.375892639160156,81.11532592773438,20.115325927734375,104.58454132080078,43.58454132080078,103.14520263671875,42.14520263671875,105.23738098144531,44.23738098144531,102.43376159667969,41.43376159667969,107.9613265991211,46.961326599121094,105.13390350341797,44.13390350341797,113.674072265625,52.674072265625,94.9883804321289,33.988380432128906,92.330078125,31.330078125,104.98970794677734,43.989707946777344,110.78827667236328,49.78827667236328,97.76222229003906,36.76222229003906,94.21943664550781,33.21943664550781,93.70809936523438,32.708099365234375
1040,1.0,60.0,76.2641830444336,16.264183044433594,81.81588745117188,21.815887451171875,103.3775405883789,43.377540588378906,101.86448669433594,41.86448669433594,104.20808410644531,44.20808410644531,101.14784240722656,41.14784240722656,107.50543975830078,47.50543975830078,104.01026153564453,44.01026153564453,111.2840347290039,51.284034729003906,95.45594024658203,35.45594024658203,93.82569885253906,33.82569885253906,102.54734802246094,42.54734802246094,107.56258392333984,47.562583923339844,95.50540924072266,35.505409240722656,93.968994140625,33.968994140625,92.6570816040039,32.657081604003906
1041,1.0,59.0,74.3838119506836,15.383811950683594,84.44346618652344,25.443466186523438,102.76677703857422,43.76677703857422,101.07003784179688,42.070037841796875,103.79249572753906,44.79249572753906,100.20399475097656,41.20399475097656,107.38045501708984,48.380455017089844,102.77458190917969,43.77458190917969,109.38667297363281,50.38667297363281,93.92144012451172,34.92144012451172,93.90982055664062,34.909820556640625,101.07958984375,42.07958984375,105.91564178466797,46.91564178466797,94.30250549316406,35.30250549316406,91.84480285644531,32.84480285644531,90.83519744873047,31.83519744873047
1042,1.0,58.0,80.79215240478516,22.792152404785156,90.427978515625,32.427978515625,103.3574447631836,45.357444763183594,102.00835418701172,44.00835418701172,104.42217254638672,46.42217254638672,101.02700805664062,43.027008056640625,107.86783599853516,49.867835998535156,103.39061737060547,45.39061737060547,110.96174621582031,52.96174621582031,96.18116760253906,38.18116760253906,97.52033996582031,39.52033996582031,102.92881774902344,44.92881774902344,107.49787139892578,49.49787139892578,95.12306213378906,37.12306213378906,95.02226257324219,37.02226257324219,93.5547866821289,35.554786682128906
1043,1.0,57.0,89.4277114868164,32.427711486816406,96.12271881103516,39.122718811035156,104.08860778808594,47.08860778808594,102.5429458618164,45.542945861816406,104.9700698852539,47.970069885253906,102.18399047851562,45.183990478515625,108.23872375488281,51.23872375488281,104.23515319824219,47.23515319824219,112.61416625976562,55.614166259765625,99.35400390625,42.35400390625,100.90730285644531,43.90730285644531,104.77999877929688,47.779998779296875,109.42304229736328,52.42304229736328,96.67388916015625,39.67388916015625,98.84112548828125,41.84112548828125,96.67932891845703,39.67932891845703
1044,1.0,56.0,99.8043441772461,43.804344177246094,102.13256072998047,46.13256072998047,105.12985229492188,49.129852294921875,103.64688110351562,47.646881103515625,105.90628051757812,49.906280517578125,104.01982116699219,48.01982116699219,109.17349243164062,53.173492431640625,105.5791244506836,49.579124450683594,114.7531509399414,58.753150939941406,104.35042572021484,48.350425720214844,105.06324005126953,49.06324005126953,107.1900863647461,51.190086364746094,111.96028900146484,55.960289001464844,98.75714111328125,42.75714111328125,103.54011535644531,47.54011535644531,100.7789535522461,44.778953552246094
1045,1.0,55.0,99.37849426269531,44.37849426269531,102.44659423828125,47.44659423828125,104.34305572509766,49.343055725097656,103.10902404785156,48.10902404785156,105.54305267333984,50.543052673339844,103.65008544921875,48.65008544921875,109.16100311279297,54.16100311279297,105.0840835571289,50.084083557128906,113.71067810058594,58.71067810058594,105.18358612060547,50.18358612060547,104.95413208007812,49.954132080078125,105.42204284667969,50.42204284667969,110.26376342773438,55.263763427734375,98.12318420410156,43.12318420410156,102.35916900634766,47.359169006347656,100.54718017578125,45.54718017578125
1046,1.0,54.0,96.14311981201172,42.14311981201172,100.24467468261719,46.24467468261719,104.51854705810547,50.51854705810547,103.6900405883789,49.690040588378906,105.71471405029297,51.71471405029297,103.2950439453125,49.2950439453125,108.95694732666016,54.956947326660156,104.85165405273438,50.851654052734375,113.44598388671875,59.44598388671875,104.601806640625,50.601806640625,103.58097839355469,49.58097839355469,105.23084259033203,51.23084259033203,109.99576568603516,55.995765686035156,97.52361297607422,43.52361297607422,101.7042236328125,47.7042236328125,99.88961029052734,45.889610290527344
1047,1.0,53.0,91.95069122314453,38.95069122314453,97.58904266357422,44.58904266357422,104.26361846923828,51.26361846923828,103.37139892578125,50.37139892578125,105.24006652832031,52.24006652832031,102.73680877685547,49.73680877685547,108.65409088134766,55.654090881347656,104.86708068847656,51.86708068847656,112.65277862548828,59.65277862548828,103.93368530273438,50.933685302734375,101.22074127197266,48.220741271972656,104.81747436523438,51.817474365234375,109.03353118896484,56.033531188964844,96.87063598632812,43.870635986328125,100.38774871826172,47.38774871826172,98.55366516113281,45.55366516113281
1048,1.0,52.0,79.74198150634766,27.741981506347656,92.80845642089844,40.80845642089844,102.67185974121094,50.67185974121094,101.42543029785156,49.42543029785156,103.57151794433594,51.57151794433594,100.26251220703125,48.26251220703125,107.37635040283203,55.37635040283203,102.78016662597656,50.78016662597656,108.71814727783203,56.71814727783203,97.75643920898438,45.756439208984375,94.86181640625,42.86181640625,100.23463439941406,48.23463439941406,104.59844970703125,52.59844970703125,93.36311340332031,41.36311340332031,94.8316650390625,42.8316650390625,92.06070709228516,40.060707092285156
1049,1.0,51.0,79.0138168334961,28.013816833496094,90.66452026367188,39.664520263671875,102.78838348388672,51.78838348388672,101.20625305175781,50.20625305175781,103.68688201904297,52.68688201904297,100.15318298339844,49.15318298339844,107.35614013671875,56.35614013671875,102.35737609863281,51.35737609863281,108.32402038574219,57.32402038574219,94.65288543701172,43.65288543701172,94.71819305419922,43.71819305419922,100.62075805664062,49.620758056640625,105.0871810913086,54.087181091308594,93.5927963256836,42.592796325683594,93.1120376586914,42.112037658691406,91.41749572753906,40.41749572753906
1050,1.0,50.0,79.2204818725586,29.220481872558594,88.87559509277344,38.87559509277344,102.22002410888672,52.22002410888672,100.92990112304688,50.929901123046875,103.52668762207031,53.52668762207031,99.81745910644531,49.81745910644531,107.66584777832031,57.66584777832031,101.44894409179688,51.448944091796875,107.25408935546875,57.25408935546875,95.69619750976562,45.696197509765625,93.93516540527344,43.93516540527344,100.34577941894531,50.34577941894531,104.21492767333984,54.214927673339844,92.44407653808594,42.44407653808594,95.29083251953125,45.29083251953125,90.76004791259766,40.760047912597656
1051,1.0,49.0,76.6692123413086,27.669212341308594,83.05017852783203,34.05017852783203,102.33149719238281,53.33149719238281,100.50312805175781,51.50312805175781,103.3837890625,54.3837890625,99.54845428466797,50.54845428466797,107.53214263916016,58.532142639160156,101.31273651123047,52.31273651123047,106.48522186279297,57.48522186279297,95.01554107666016,46.015541076660156,91.26251220703125,42.26251220703125,100.4864501953125,51.4864501953125,103.89623260498047,54.89623260498047,92.16511535644531,43.16511535644531,95.64871215820312,46.648712158203125,91.2369384765625,42.2369384765625
1052,1.0,48.0,71.41931915283203,23.41931915283203,75.01036071777344,27.010360717773438,102.37911224365234,54.379112243652344,100.339111328125,52.339111328125,103.44493865966797,55.44493865966797,99.4107666015625,51.4107666015625,107.26121520996094,59.26121520996094,101.41788482666016,53.417884826660156,106.68680572509766,58.686805725097656,91.55972290039062,43.559722900390625,88.46862030029297,40.46862030029297,99.86756896972656,51.86756896972656,103.94007110595703,55.94007110595703,92.34721374511719,44.34721374511719,94.00779724121094,46.00779724121094,91.12220001220703,43.12220001220703
1053,1.0,47.0,61.72328186035156,14.723281860351562,68.29911041259766,21.299110412597656,99.91036987304688,52.910369873046875,97.15505981445312,50.155059814453125,101.56006622314453,54.56006622314453,95.92340087890625,48.92340087890625,105.98690795898438,58.986907958984375,97.6076431274414,50.607643127441406,100.58614349365234,53.586143493652344,83.60736846923828,36.60736846923828,78.92442321777344,31.924423217773438,93.95068359375,46.95068359375,97.10930633544922,50.10930633544922,87.1239242553711,40.123924255371094,87.85989379882812,40.859893798828125,83.1153335571289,36.115333557128906
1054,1.0,46.0,65.32255554199219,19.322555541992188,63.57038879394531,17.570388793945312,100.27751159667969,54.27751159667969,97.28665161132812,51.286651611328125,102.19026947021484,56.190269470214844,96.12088012695312,50.120880126953125,106.81997680664062,60.819976806640625,97.42517852783203,51.42517852783203,99.99517822265625,53.99517822265625,87.18806457519531,41.18806457519531,78.8255844116211,32.825584411621094,96.13763427734375,50.13763427734375,97.83051300048828,51.83051300048828,86.72836303710938,40.728363037109375,92.04589080810547,46.04589080810547,85.08362579345703,39.08362579345703
1055,1.0,45.0,67.27568817138672,22.27568817138672,55.43702697753906,10.437026977539062,101.92499542236328,56.92499542236328,99.19561767578125,54.19561767578125,103.4453353881836,58.445335388183594,98.68446350097656,53.68446350097656,107.648681640625,62.648681640625,99.755859375,54.755859375,104.88362884521484,59.883628845214844,89.3522720336914,44.352272033691406,78.5917739868164,33.591773986816406,100.60816955566406,55.60816955566406,103.37796783447266,58.377967834472656,91.09185791015625,46.09185791015625,95.07848358154297,50.07848358154297,89.9444808959961,44.944480895996094
1056,1.0,44.0,63.46296691894531,19.462966918945312,56.54032897949219,12.540328979492188,102.00361633300781,58.00361633300781,99.7995376586914,55.799537658691406,103.42504119873047,59.42504119873047,98.85395812988281,54.85395812988281,107.34194946289062,63.341949462890625,100.25125122070312,56.251251220703125,106.189208984375,62.189208984375,86.1006088256836,42.100608825683594,78.71102142333984,34.711021423339844,99.73176574707031,55.73176574707031,104.23189544677734,60.231895446777344,91.99321746826172,47.99321746826172,92.76323699951172,48.76323699951172,90.42066192626953,46.42066192626953
1057,1.0,43.0,51.097389221191406,8.097389221191406,50.029762268066406,7.029762268066406,100.1478500366211,57.147850036621094,96.80625915527344,53.80625915527344,102.0450210571289,59.045021057128906,95.9876708984375,52.9876708984375,106.12757873535156,63.12757873535156,97.61852264404297,54.61852264404297,101.46479797363281,58.46479797363281,76.77972412109375,33.77972412109375,68.95260620117188,25.952606201171875,94.52297973632812,51.522979736328125,98.3905258178711,55.390525817871094,87.38276672363281,44.38276672363281,84.80474853515625,41.80474853515625,83.5729751586914,40.572975158691406
1058,1.0,42.0,39.026546478271484,-2.9734535217285156,43.798892974853516,1.7988929748535156,98.1141586303711,56.114158630371094,93.95318603515625,51.95318603515625,100.23712158203125,58.23712158203125,91.61305236816406,49.61305236816406,104.69876098632812,62.698760986328125,93.23110961914062,51.231109619140625,94.32617950439453,52.32617950439453,62.117218017578125,20.117218017578125,59.50274658203125,17.50274658203125,88.68191528320312,46.681915283203125,91.52767944335938,49.527679443359375,81.20477294921875,39.20477294921875,71.62677764892578,29.62677764892578,73.36151123046875,31.36151123046875
1059,1.0,41.0,35.690101623535156,-5.309898376464844,38.193572998046875,-2.806427001953125,97.12792205810547,56.12792205810547,91.36776733398438,50.367767333984375,99.71083068847656,58.71083068847656,89.61934661865234,48.619346618652344,104.34394836425781,63.34394836425781,90.2557601928711,49.255760192871094,89.46461486816406,48.46461486816406,55.80900955200195,14.809009552001953,51.021934509277344,10.021934509277344,86.89463806152344,45.89463806152344,87.45279693603516,46.452796936035156,77.40564727783203,36.40564727783203,66.29791259765625,25.29791259765625,68.84146118164062,27.841461181640625
1060,1.0,40.0,29.071014404296875,-10.928985595703125,30.13344955444336,-9.86655044555664,94.94727325439453,54.94727325439453,86.44036865234375,46.44036865234375,97.83130645751953,57.83130645751953,85.55474853515625,45.55474853515625,103.13423156738281,63.13423156738281,84.22859191894531,44.22859191894531,80.89930725097656,40.89930725097656,46.41331481933594,6.4133148193359375,42.186431884765625,2.186431884765625,81.09628295898438,41.096282958984375,80.68875885009766,40.688758850097656,70.14674377441406,30.146743774414062,55.70207214355469,15.702072143554688,60.231781005859375,20.231781005859375
1061,1.0,39.0,29.70772933959961,-9.29227066040039,31.58553123474121,-7.414468765258789,95.42382049560547,56.42382049560547,84.78361511230469,45.78361511230469,98.47433471679688,59.474334716796875,84.30110931396484,45.301109313964844,103.38894653320312,64.38894653320312,81.60149383544922,42.60149383544922,79.1246566772461,40.124656677246094,43.93709945678711,4.937099456787109,45.161617279052734,6.161617279052734,80.91978454589844,41.91978454589844,81.30097198486328,42.30097198486328,67.91307067871094,28.913070678710938,58.04620361328125,19.04620361328125,60.4867057800293,21.486705780029297
1062,1.0,38.0,32.71342468261719,-5.2865753173828125,33.118080139160156,-4.881919860839844,95.73833465576172,57.73833465576172,83.84561157226562,45.845611572265625,98.971923828125,60.971923828125,84.61349487304688,46.613494873046875,103.90084075927734,65.90084075927734,81.47591400146484,43.475914001464844,79.97254943847656,41.97254943847656,47.29620361328125,9.29620361328125,45.308998107910156,7.308998107910156,82.26286315917969,44.26286315917969,82.68120574951172,44.68120574951172,69.0146484375,31.0146484375,60.97470474243164,22.97470474243164,63.18291473388672,25.18291473388672
1063,1.0,37.0,37.702423095703125,0.702423095703125,37.9901237487793,0.9901237487792969,96.62557220458984,59.625572204589844,85.84539794921875,48.84539794921875,99.63578796386719,62.63578796386719,85.70686340332031,48.70686340332031,104.58438110351562,67.58438110351562,82.77389526367188,45.773895263671875,83.90704345703125,46.90704345703125,52.1454963684082,15.145496368408203,53.729339599609375,16.729339599609375,84.33753204345703,47.33753204345703,86.00849151611328,49.00849151611328,73.20147705078125,36.20147705078125,64.96467590332031,27.964675903320312,67.1427230834961,30.142723083496094
1064,1.0,36.0,42.88861083984375,6.88861083984375,42.178646087646484,6.178646087646484,98.28972625732422,62.28972625732422,88.76791381835938,52.767913818359375,101.02638244628906,65.02638244628906,89.45005798339844,53.45005798339844,105.48419189453125,69.48419189453125,85.62371063232422,49.62371063232422,89.32539367675781,53.32539367675781,58.86811065673828,22.86811065673828,56.58107376098633,20.581073760986328,87.66109466552734,51.661094665527344,90.64979553222656,54.64979553222656,78.16088104248047,42.16088104248047,70.48698425292969,34.48698425292969,74.64156341552734,38.641563415527344
1065,1.0,35.0,44.9211311340332,9.921131134033203,45.72888946533203,10.728889465332031,97.68020629882812,62.680206298828125,88.57574462890625,53.57574462890625,101.00045776367188,66.00045776367188,89.82743835449219,54.82743835449219,105.68934631347656,70.68934631347656,85.9313735961914,50.931373596191406,90.70718383789062,55.707183837890625,61.26171112060547,26.26171112060547,58.524478912353516,23.524478912353516,87.34387969970703,52.34387969970703,90.95696258544922,55.95696258544922,77.59233093261719,42.59233093261719,72.7105712890625,37.7105712890625,74.54915618896484,39.549156188964844
1066,1.0,34.0,48.734901428222656,14.734901428222656,47.419532775878906,13.419532775878906,98.02318572998047,64.02318572998047,89.98577117919922,55.98577117919922,101.23619079589844,67.23619079589844,90.51566314697266,56.515663146972656,106.04530334472656,72.04530334472656,86.73223114013672,52.73223114013672,91.60601043701172,57.60601043701172,64.85945892333984,30.859458923339844,60.477142333984375,26.477142333984375,88.80961608886719,54.80961608886719,91.97315216064453,57.97315216064453,79.49888610839844,45.49888610839844,76.29662322998047,42.29662322998047,76.72063446044922,42.72063446044922
1067,1.0,33.0,45.66908264160156,12.669082641601562,45.74893569946289,12.74893569946289,97.13656616210938,64.13656616210938,88.81132507324219,55.81132507324219,100.69330596923828,67.69330596923828,89.01011657714844,56.01011657714844,105.9988021850586,72.9988021850586,84.6207046508789,51.620704650878906,87.99292755126953,54.99292755126953,64.50038146972656,31.500381469726562,55.252586364746094,22.252586364746094,86.19383239746094,53.19383239746094,87.4157485961914,54.415748596191406,75.96003723144531,42.96003723144531,70.91627502441406,37.91627502441406,73.0606689453125,40.0606689453125
1068,1.0,32.0,31.819395065307617,-0.1806049346923828,30.6815185546875,-1.3184814453125,92.59722137451172,60.59722137451172,78.55567932128906,46.55567932128906,96.90359497070312,64.90359497070312,79.30426025390625,47.30426025390625,101.88713073730469,69.88713073730469,74.59284210205078,42.59284210205078,72.35296630859375,40.35296630859375,49.34370040893555,17.343700408935547,36.20030975341797,4.200309753417969,73.36882019042969,41.36882019042969,71.0103759765625,39.0103759765625,59.68008804321289,27.68008804321289,52.7345085144043,20.734508514404297,53.28003692626953,21.28003692626953
1069,1.0,31.0,28.125732421875,-2.874267578125,28.366605758666992,-2.633394241333008,91.11669158935547,60.11669158935547,70.54939270019531,39.54939270019531,95.67874145507812,64.67874145507812,73.81114196777344,42.81114196777344,100.68527221679688,69.68527221679688,67.09551239013672,36.09551239013672,62.968841552734375,31.968841552734375,40.852264404296875,9.852264404296875,36.507102966308594,5.507102966308594,67.57780456542969,36.57780456542969,64.92191314697266,33.921913146972656,51.67655944824219,20.676559448242188,46.24248504638672,15.242485046386719,46.39045715332031,15.390457153320312
1070,1.0,30.0,30.81932830810547,0.8193283081054688,29.013193130493164,-0.9868068695068359,92.17975616455078,62.17975616455078,67.71548461914062,37.715484619140625,96.20736694335938,66.20736694335938,73.04344177246094,43.04344177246094,101.66209411621094,71.66209411621094,64.71969604492188,34.719696044921875,62.76535415649414,32.76535415649414,41.09925079345703,11.099250793457031,34.604217529296875,4.604217529296875,68.11676025390625,38.11676025390625,67.94141387939453,37.94141387939453,52.755306243896484,22.755306243896484,48.00538635253906,18.005386352539062,47.38648986816406,17.386489868164062
1071,1.0,29.0,25.261722564697266,-3.7382774353027344,21.593399047851562,-7.4066009521484375,88.89881134033203,59.89881134033203,57.133182525634766,28.133182525634766,93.57650756835938,64.57650756835938,63.535037994384766,34.535037994384766,99.1671142578125,70.1671142578125,54.20166778564453,25.20166778564453,51.78215408325195,22.782154083251953,34.82406997680664,5.824069976806641,28.07164192199707,-0.9283580780029297,59.1278076171875,30.1278076171875,54.5545768737793,25.554576873779297,39.28833770751953,10.288337707519531,35.886226654052734,6.886226654052734,37.42407989501953,8.424079895019531
1072,1.0,28.0,20.846168518066406,-7.153831481933594,19.00458526611328,-8.995414733886719,85.5235824584961,57.523582458496094,48.01396942138672,20.01396942138672,91.51858520507812,63.518585205078125,55.14113235473633,27.141132354736328,96.43968200683594,68.43968200683594,43.84079360961914,15.84079360961914,42.27219009399414,14.27219009399414,28.928955078125,0.928955078125,23.50311279296875,-4.49688720703125,53.414302825927734,25.414302825927734,45.0593376159668,17.059337615966797,31.223726272583008,3.223726272583008,28.23700714111328,0.23700714111328125,30.868192672729492,2.868192672729492
1073,1.0,27.0,24.968801498413086,-2.031198501586914,23.220605850219727,-3.7793941497802734,90.12566375732422,63.12566375732422,49.9852294921875,22.9852294921875,94.59408569335938,67.59408569335938,58.89999771118164,31.89999771118164,99.156005859375,72.156005859375,46.612709045410156,19.612709045410156,50.37696075439453,23.37696075439453,32.89712905883789,5.897129058837891,32.19068145751953,5.190681457519531,59.316246032714844,32.316246032714844,56.50815200805664,29.50815200805664,41.028438568115234,14.028438568115234,37.04518127441406,10.045181274414062,37.941951751708984,10.941951751708984
1074,1.0,26.0,22.803613662719727,-3.1963863372802734,20.911392211914062,-5.0886077880859375,91.0311508178711,65.0311508178711,48.050392150878906,22.050392150878906,94.15475463867188,68.15475463867188,57.919151306152344,31.919151306152344,97.87625122070312,71.87625122070312,44.251651763916016,18.251651763916016,50.21993637084961,24.21993637084961,31.968093872070312,5.9680938720703125,25.294160842895508,-0.7058391571044922,56.319862365722656,30.319862365722656,56.16057205200195,30.160572052001953,40.12034606933594,14.120346069335938,32.530296325683594,6.530296325683594,36.99269104003906,10.992691040039062
1075,1.0,25.0,23.52811622619629,-1.471883773803711,22.78536033630371,-2.214639663696289,92.24034881591797,67.24034881591797,47.576637268066406,22.576637268066406,94.42770385742188,69.42770385742188,58.55282211303711,33.55282211303711,98.29096984863281,73.29096984863281,45.10226821899414,20.10226821899414,53.214263916015625,28.214263916015625,33.98015594482422,8.980155944824219,32.723045349121094,7.723045349121094,55.712669372558594,30.712669372558594,59.233253479003906,34.233253479003906,42.48249816894531,17.482498168945312,37.263427734375,12.263427734375,40.63426208496094,15.634262084960938
1076,1.0,24.0,33.96480941772461,9.96480941772461,32.62276840209961,8.62276840209961,98.92911529541016,74.92911529541016,60.01628112792969,36.01628112792969,98.70143127441406,74.70143127441406,70.82652282714844,46.82652282714844,102.74398803710938,78.74398803710938,59.127262115478516,35.127262115478516,70.96980285644531,46.96980285644531,45.85127258300781,21.851272583007812,43.839420318603516,19.839420318603516,67.29254913330078,43.29254913330078,78.80655670166016,54.806556701660156,60.433128356933594,36.433128356933594,54.191837310791016,30.191837310791016,58.213783264160156,34.213783264160156
1077,1.0,23.0,31.873476028442383,8.873476028442383,28.210540771484375,5.210540771484375,97.38035583496094,74.38035583496094,59.03265380859375,36.03265380859375,97.17312622070312,74.17312622070312,69.11145782470703,46.11145782470703,101.31903839111328,78.31903839111328,59.86442565917969,36.86442565917969,69.05191040039062,46.051910400390625,46.729007720947266,23.729007720947266,38.03449249267578,15.034492492675781,62.183982849121094,39.183982849121094,72.3149642944336,49.314964294433594,54.62257766723633,31.622577667236328,49.80974578857422,26.80974578857422,53.60912322998047,30.60912322998047
